Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
11/06/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58777,0.99,3811,0,480,4291,
11/06/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59338,0.99,3806,0,521,4328,
11/06/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58755,1,3834,0,561,4395,
11/06/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58818,1.01,3702,1,565,4271,
11/06/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59239,1.03,3830,5,655,4490,
11/06/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59622,1.03,3969,17,634,4620,
11/06/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58603,1.03,3965,28,626,4618,
11/06/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59132,1.04,4540,250,558,5414,
11/06/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3168,62926,1.13,6174,1433,443,8302,
11/06/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10035,72194,1.29,9917,4761,478,15434,
11/06/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16197,78954,1.42,11995,7230,473,21096,
11/06/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17084,76619,1.42,11388,7309,265,21239,
11/06/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15447,73742,1.37,10368,6603,144,19259,
11/06/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13156,69171,1.29,8941,5516,65,16626,
11/06/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11176,66701,1.27,7826,4707,48,14333,
11/06/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9173,64358,1.23,6763,3775,21,12179,
11/06/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7192,61491,1.18,5886,2970,24,10127,
11/06/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6122,59531,1.15,5266,2483,12,8917,
11/06/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5005,58755,1.12,4883,2141,11,7758,
11/06/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4203,57879,1.12,4519,1857,11,6873,
11/06/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3813,57800,1.12,4352,1599,8,6573,
11/06/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3792,58306,1.13,4248,1548,11,6502,
11/06/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4485,59608,1.15,4537,1988,4,7035,
11/06/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5723,61656,1.2,5506,2701,10,8537,
11/06/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7099,62865,1.23,6150,3427,12,9831,
11/06/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8117,63910,1.26,6703,3934,10,10891,
11/06/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8196,63801,1.25,6777,4029,13,10950,
11/06/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7756,63126,1.23,6737,3944,9,10555,
11/06/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7110,62753,1.24,6420,3629,5,9903,
11/06/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6204,61216,1.21,5838,3143,12,8908,
11/06/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5489,59156,1.16,5353,2787,11,8061,
11/06/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4704,57712,1.13,4950,2370,9,7289,
11/06/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4285,56662,1.1,4670,2150,7,6810,
11/06/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3866,56176,1.09,4392,1864,5,6399,
