Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/11/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58573,0.99,3796,0,479,4275,
09/11/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59286,0.99,3798,0,520,4319,
09/11/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58693,1,3824,0,558,4382,
09/11/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58725,1.01,3698,1,564,4266,
09/11/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59157,1.03,3822,5,654,4480,
09/11/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59534,1.03,3957,17,632,4606,
09/11/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58414,1.02,3954,28,624,4602,
09/11/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59022,1.04,4534,252,560,5406,
09/11/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3152,62866,1.13,6165,1424,442,8285,
09/11/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10008,72121,1.29,9902,4748,479,15405,
09/11/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16165,78851,1.42,11979,7220,474,21058,
09/11/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17048,76524,1.41,11376,7296,266,21205,
09/11/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15410,73590,1.37,10348,6590,143,19215,
09/11/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13121,68978,1.28,8918,5500,65,16584,
09/11/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11147,66538,1.26,7814,4699,47,14299,
09/11/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9144,64175,1.22,6732,3761,21,12133,
09/11/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7138,61285,1.18,5849,2949,24,10057,
09/11/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6091,59313,1.14,5236,2467,12,8872,
09/11/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4968,58459,1.12,4860,2131,11,7708,
09/11/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4173,57553,1.11,4491,1850,11,6822,
09/11/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3780,57387,1.11,4322,1588,7,6520,
09/11/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3740,57795,1.12,4191,1535,10,6405,
09/11/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4402,58738,1.13,4463,1954,4,6912,
09/11/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5562,60133,1.17,5376,2639,9,8308,
09/11/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6903,60819,1.19,5956,3337,12,9531,
09/11/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7820,61257,1.21,6439,3794,10,10470,
09/11/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7631,60162,1.18,6329,3739,12,10227,
09/11/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7054,59128,1.15,6171,3559,8,9671,
09/11/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6039,56366,1.11,5535,3057,5,8519,
09/11/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,4554,51239,1.01,4553,2309,8,6804,
09/11/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,2484,40274,0.78,2951,1237,7,4203,
09/11/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,462,20413,0.4,1136,251,1,1348,
09/11/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
09/11/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1115,1,61,0,10,71,
09/11/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1160,1.12,63,0,14,77,
09/11/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
09/11/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1085,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1055,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1069,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1150,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1130,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1136,1.16,94,26,0,157,
09/11/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1132,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1143,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1159,1.15,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,92,1139,1.14,88,29,,152,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,78,1140,1.16,82,23,0,137,
09/11/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1096,1.12,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,88,1149,1.14,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1124,1.19,74,29,0,126,
09/11/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1071,1.1,78,25,0,141,
09/11/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,100,1129,1.21,81,30,0,151,
09/11/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,120,1176,1.19,92,47,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,129,1231,1.24,93,36,0,186,
09/11/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,183,1245,1.29,98,44,0,237,
09/11/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,238,1283,1.38,129,83,0,284,
09/11/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,256,1305,1.35,154,93,,318,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,245,1265,1.31,127,84,,289,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,196,1138,1.2,121,69,0,248,
09/11/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,156,1041,1.12,89,48,0,197,
09/11/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,87,702,0.74,74,40,0,121,
09/11/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,16,327,0.34,13,,0,26,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
09/11/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,68,0.85,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,86,1,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,61,0.78,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,86,0.97,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,88,1.13,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,82,1.06,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,80,1.04,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,97,1.34,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,77,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,,88,1.07,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/20/2020,06/20/2020,By week,Alaska,Week-ending,0,88,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,06/27/2020,06/27/2020,By week,Alaska,Week-ending,0,86,1.11,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,07/04/2020,07/04/2020,By week,Alaska,Week-ending,,81,0.97,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/11/2020,07/11/2020,07/11/2020,By week,Alaska,Week-ending,,94,1.06,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
