Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
11/30/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58791,0.99,3813,0,480,4293,
11/30/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59353,0.99,3808,0,521,4330,
11/30/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58769,1,3837,0,560,4397,
11/30/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,58841,1.01,3705,1,566,4274,
11/30/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59253,1.03,3830,5,656,4491,
11/30/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,36,59635,1.03,3973,18,634,4624,
11/30/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58611,1.03,3966,28,626,4619,
11/30/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59145,1.04,4542,250,558,5416,
11/30/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3170,62933,1.13,6176,1433,443,8306,
11/30/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10043,72227,1.29,9923,4763,478,15446,
11/30/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16205,78972,1.42,12000,7233,473,21106,
11/30/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17089,76656,1.42,11394,7311,265,21248,
11/30/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15457,73785,1.37,10374,6605,144,19273,
11/30/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13164,69203,1.29,8943,5515,65,16637,
11/30/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11185,66724,1.27,7831,4709,48,14345,
11/30/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9179,64378,1.23,6768,3778,21,12187,
11/30/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7194,61520,1.18,5889,2971,24,10131,
11/30/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6133,59565,1.15,5270,2484,12,8931,
11/30/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5010,58782,1.12,4885,2141,11,7765,
11/30/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4208,57910,1.12,4533,1859,11,6890,
11/30/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3816,57844,1.12,4360,1603,8,6580,
11/30/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3798,58356,1.13,4252,1549,11,6511,
11/30/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4495,59672,1.15,4548,1992,5,7053,
11/30/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5736,61731,1.2,5518,2704,10,8559,
11/30/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7126,62954,1.23,6168,3439,13,9865,
11/30/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8154,64002,1.26,6726,3943,10,10942,
11/30/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8228,63961,1.26,6803,4043,13,10994,
11/30/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7785,63363,1.24,6768,3957,9,10602,
11/30/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7171,63171,1.25,6467,3654,5,9986,
11/30/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6278,61906,1.23,5906,3178,12,9015,
11/30/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5612,60178,1.18,5467,2845,11,8240,
11/30/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4809,58685,1.15,5054,2420,9,7448,
11/30/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4377,57406,1.11,4768,2197,7,6953,
11/30/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3996,56993,1.1,4513,1927,5,6587,
11/30/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,4014,57850,1.11,4676,1983,3,6709,
11/30/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,3930,56747,1.08,4508,1876,8,6570,
11/30/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,4445,58144,1.11,4799,2184,12,7069,
11/30/2020,10/17/2020,10/17/2020,By week,United States,Week-ending,4731,56458,1.06,4805,2249,16,7296,
11/30/2020,10/24/2020,10/24/2020,By week,United States,Week-ending,5379,57107,1.06,5108,2466,16,8030,
11/30/2020,10/31/2020,10/31/2020,By week,United States,Week-ending,5927,56295,1.04,5264,2753,17,8451,
11/30/2020,11/07/2020,11/07/2020,By week,United States,Week-ending,6632,55408,1.02,5534,3082,21,9097,
11/30/2020,11/14/2020,11/14/2020,By week,United States,Week-ending,6040,48153,0.87,4881,2789,11,8139,
11/30/2020,11/21/2020,11/21/2020,By week,United States,Week-ending,2959,27883,0.5,2597,1370,7,4193,
11/30/2020,11/28/2020,11/28/2020,By week,United States,Week-ending,199,3492,0.06,279,95,1,384,
11/30/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1025,0.94,56,0,14,70,
11/30/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
11/30/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1094,1.01,76,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
