Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/11/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,57789,0.97,3737,0,476,4214,
06/11/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58345,0.98,3723,0,514,4238,
06/11/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57691,0.98,3754,0,544,4298,
06/11/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,3,57783,0.99,3628,1,557,4187,
06/11/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58163,1.01,3753,3,635,4390,
06/11/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58407,1.01,3883,16,619,4517,
06/11/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57279,1,3873,27,608,4505,
06/11/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,547,57864,1.02,4443,245,538,5277,
06/11/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3034,61745,1.11,6011,1370,437,8062,
06/11/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9452,70148,1.25,9559,4525,460,14723,
06/11/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15592,76431,1.38,11609,6989,464,20339,
06/11/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16192,73473,1.36,10841,6930,258,20177,
06/11/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13901,69001,1.28,9499,5955,141,17490,
06/11/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11357,63499,1.18,7999,4828,57,14566,
06/11/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10197,60745,1.15,7147,4334,44,13045,
06/11/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,7991,56751,1.08,5937,3327,18,10617,
06/11/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,5448,50187,0.96,4659,2325,15,7797,
06/11/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,3116,39508,0.76,3017,1236,5,4902,
06/11/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,588,19763,0.08,1101,249,5,1445,
06/11/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1020,0.93,56,0,14,70,
06/11/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1110,1,61,0,10,71,
06/11/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1084,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1083,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1148,1.11,63,0,14,77,
06/11/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1044,1,58,0,13,71,
06/11/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1069,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1044,1.02,72,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1047,1.02,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1127,1.09,65,11,,105,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,80,1108,1.08,85,27,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,87,1106,1.12,92,25,0,154,
06/11/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,79,1094,1.09,75,18,,137,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,75,1080,1.09,82,23,,135,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,101,1084,1.08,86,29,0,158,
06/11/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,78,989,0.99,78,26,,131,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,52,914,0.93,67,18,0,101,
06/11/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,39,648,0.66,51,12,0,78,
06/11/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,,290,0.07,12,,0,18,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,94,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/11/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
