Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/08/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,57733,0.97,3732,0,476,4209,
06/08/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58329,0.98,3722,0,514,4237,
06/08/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57675,0.98,3753,0,543,4296,
06/08/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,3,57760,0.99,3625,1,557,4184,
06/08/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58141,1.01,3750,3,634,4386,
06/08/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58289,1.01,3874,16,618,4507,
06/08/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57150,1,3869,27,608,4501,
06/08/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,545,57712,1.02,4423,245,536,5253,
06/08/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3024,61599,1.1,5996,1367,437,8040,
06/08/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9429,69955,1.25,9535,4520,460,14681,
06/08/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15543,76154,1.37,11566,6971,463,20264,
06/08/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16095,73091,1.35,10771,6887,257,20053,
06/08/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13793,68612,1.28,9444,5916,141,17366,
06/08/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11116,62882,1.17,7887,4747,57,14294,
06/08/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,9869,59718,1.13,6972,4195,44,12681,
06/08/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,7453,54569,1.04,5609,3103,17,9974,
06/08/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,4278,44883,0.86,3865,1805,14,6352,
06/08/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,1474,29899,0.57,1881,587,2,2770,
06/08/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,209,7949,0.05,425,89,1,546,
06/08/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1020,0.93,56,0,14,70,
06/08/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1110,1,61,0,10,71,
06/08/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1084,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/08/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1082,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/08/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1147,1.1,63,0,14,77,
06/08/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1041,1,58,0,13,71,
06/08/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1067,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/08/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1043,1.02,72,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/08/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,22,1042,1.02,68,,,91,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/08/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1125,1.09,65,11,,105,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
