Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/16/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58341,0.98,3776,0,478,4254,
07/16/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59099,0.99,3779,0,519,4299,
07/16/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58373,1,3805,0,554,4359,
07/16/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58371,0.99,3659,1,562,4225,
07/16/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,6,58538,1.02,3778,3,643,4424,
07/16/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,34,58655,1.01,3906,16,624,4547,
07/16/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57694,1.01,3899,27,611,4534,
07/16/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,563,58549,1.03,4498,250,549,5353,
07/16/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3133,62520,1.12,6127,1415,440,8235,
07/16/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9913,71746,1.28,9845,4718,477,15281,
07/16/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16029,78461,1.42,11904,7179,472,20886,
07/16/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16928,76133,1.41,11311,7264,263,21051,
07/16/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15261,73060,1.36,10268,6543,143,19033,
07/16/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,12997,68319,1.27,8842,5466,64,16417,
07/16/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10983,65572,1.24,7696,4641,46,14075,
07/16/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8972,62896,1.2,6601,3705,19,11884,
07/16/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6984,59608,1.14,5705,2904,22,9803,
07/16/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5921,56843,1.1,5047,2397,10,8581,
07/16/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4738,55281,1.06,4613,2036,11,7326,
07/16/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,3863,53233,1.03,4133,1723,11,6281,
07/16/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3258,51142,0.99,3797,1383,5,5677,
07/16/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,2501,46892,0.91,3161,1032,8,4638,
07/16/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,1440,36602,0.7,2126,619,0,2947,
07/16/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,413,19408,0.38,1020,199,1,1235,
07/16/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
07/16/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/16/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1091,1,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1156,1.11,63,0,14,77,
07/16/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1052,1.01,58,0,13,71,
07/16/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1081,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1047,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1058,1.04,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1142,1.11,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1124,1.1,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1128,1.15,94,26,0,157,
07/16/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1122,1.12,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1119,1.13,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,110,1145,1.14,92,34,0,168,
07/16/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,89,1113,1.11,86,29,,147,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,75,1125,1.15,80,22,0,133,
07/16/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,100,1056,1.08,93,29,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,84,1095,1.09,82,29,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,67,1031,1.09,69,25,0,111,
07/16/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,75,952,0.98,74,24,0,125,
07/16/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,56,889,0.96,62,19,0,99,
07/16/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,41,683,0.69,46,15,0,72,
07/16/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,14,345,0.35,17,,0,29,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
07/16/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,83,0.99,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,68,0.85,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/16/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.99,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
