Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/08/2021,01/04/2020,01/04/2020,By Week,United States,Week-ending,1,60155,0.98,4104,1,434,2822,
01/08/2021,01/11/2020,01/11/2020,By Week,United States,Week-ending,0,60706,0.97,4151,0,475,4626,
01/08/2021,01/18/2020,01/18/2020,By Week,United States,Week-ending,3,59343,0.97,4063,2,467,4531,
01/08/2021,01/25/2020,01/25/2020,By Week,United States,Week-ending,2,59138,0.99,3915,1,499,4415,
01/08/2021,02/01/2020,02/01/2020,By Week,United States,Week-ending,0,58795,0.99,3815,0,481,4296,
01/08/2021,02/08/2020,02/08/2020,By Week,United States,Week-ending,1,59366,0.99,3811,0,521,4333,
01/08/2021,02/15/2020,02/15/2020,By Week,United States,Week-ending,0,58782,1,3838,0,560,4398,
01/08/2021,02/22/2020,02/22/2020,By Week,United States,Week-ending,4,58860,1.01,3708,1,566,4277,
01/08/2021,02/29/2020,02/29/2020,By Week,United States,Week-ending,9,59270,1.03,3833,5,656,4493,
01/08/2021,03/07/2020,03/07/2020,By Week,United States,Week-ending,36,59631,1.03,3975,18,634,4626,
01/08/2021,03/14/2020,03/14/2020,By Week,United States,Week-ending,56,58629,1.03,3969,28,626,4622,
01/08/2021,03/21/2020,03/21/2020,By Week,United States,Week-ending,574,59164,1.04,4544,250,559,5420,
01/08/2021,03/28/2020,03/28/2020,By Week,United States,Week-ending,3173,62958,1.13,6180,1434,445,8313,
01/08/2021,04/04/2020,04/04/2020,By Week,United States,Week-ending,10048,72230,1.29,9926,4765,478,15452,
01/08/2021,04/11/2020,04/11/2020,By Week,United States,Week-ending,16213,79000,1.43,12001,7232,473,21116,
01/08/2021,04/18/2020,04/18/2020,By Week,United States,Week-ending,17098,76692,1.42,11398,7314,265,21258,
01/08/2021,04/25/2020,04/25/2020,By Week,United States,Week-ending,15466,73820,1.38,10382,6609,144,19286,
01/08/2021,05/02/2020,05/02/2020,By Week,United States,Week-ending,13173,69228,1.29,8946,5516,65,16648,
01/08/2021,05/09/2020,05/09/2020,By Week,United States,Week-ending,11191,66750,1.27,7833,4711,48,14351,
01/08/2021,05/16/2020,05/16/2020,By Week,United States,Week-ending,9185,64410,1.23,6774,3781,21,12196,
01/08/2021,05/23/2020,05/23/2020,By Week,United States,Week-ending,7200,61549,1.18,5891,2972,24,10138,
01/08/2021,05/30/2020,05/30/2020,By Week,United States,Week-ending,6138,59602,1.15,5275,2485,12,8940,
01/08/2021,06/06/2020,06/06/2020,By Week,United States,Week-ending,5018,58818,1.12,4894,2147,11,7776,
01/08/2021,06/13/2020,06/13/2020,By Week,United States,Week-ending,4216,57950,1.12,4538,1859,11,6903,
01/08/2021,06/20/2020,06/20/2020,By Week,United States,Week-ending,3818,57906,1.12,4363,1603,8,6585,
01/08/2021,06/27/2020,06/27/2020,By Week,United States,Week-ending,3808,58403,1.14,4258,1553,12,6524,
01/08/2021,07/04/2020,07/04/2020,By Week,United States,Week-ending,4505,59729,1.15,4553,1996,5,7064,
01/08/2021,07/11/2020,07/11/2020,By Week,United States,Week-ending,5741,61806,1.21,5527,2707,10,8570,
01/08/2021,07/18/2020,07/18/2020,By Week,United States,Week-ending,7145,63035,1.24,6177,3444,13,9888,
01/08/2021,07/25/2020,07/25/2020,By Week,United States,Week-ending,8174,64094,1.27,6743,3949,10,10973,
01/08/2021,08/01/2020,08/01/2020,By Week,United States,Week-ending,8258,64058,1.26,6827,4060,13,11031,
01/08/2021,08/08/2020,08/08/2020,By Week,United States,Week-ending,7805,63511,1.24,6790,3965,9,10636,
01/08/2021,08/15/2020,08/15/2020,By Week,United States,Week-ending,7195,63377,1.25,6488,3662,5,10023,
01/08/2021,08/22/2020,08/22/2020,By Week,United States,Week-ending,6322,62198,1.23,5946,3201,12,9076,
01/08/2021,08/29/2020,08/29/2020,By Week,United States,Week-ending,5660,60669,1.19,5509,2864,11,8311,
01/08/2021,09/05/2020,09/05/2020,By Week,United States,Week-ending,4907,59497,1.16,5133,2466,9,7579,
01/08/2021,09/12/2020,09/12/2020,By Week,United States,Week-ending,4476,58683,1.14,4854,2230,7,7105,
01/08/2021,09/19/2020,09/19/2020,By Week,United States,Week-ending,4112,58593,1.13,4655,1991,5,6781,
01/08/2021,09/26/2020,09/26/2020,By Week,United States,Week-ending,4123,59218,1.14,4808,2043,4,6891,
01/08/2021,10/03/2020,10/03/2020,By Week,United States,Week-ending,4028,57949,1.1,4635,1936,8,6735,
