Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
08/10/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58471,0.99,3788,0,479,4267,
08/10/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59225,0.99,3791,0,520,4312,
08/10/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58579,1,3814,0,555,4369,
08/10/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58633,1.01,3684,1,564,4252,
08/10/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,7,59008,1.03,3810,4,652,4465,
08/10/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59265,1.02,3937,17,629,4583,
08/10/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57978,1.02,3921,27,612,4557,
08/10/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,565,58665,1.03,4512,251,551,5370,
08/10/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3149,62670,1.12,6151,1424,440,8266,
08/10/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9960,71912,1.29,9872,4731,477,15342,
08/10/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16113,78672,1.42,11942,7201,472,20986,
08/10/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17010,76351,1.41,11354,7285,265,21155,
08/10/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15358,73378,1.36,10320,6581,143,19144,
08/10/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13085,68804,1.28,8898,5495,65,16533,
08/10/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11099,66326,1.26,7781,4682,47,14235,
08/10/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9097,63948,1.22,6696,3746,20,12064,
08/10/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7090,60982,1.17,5807,2938,23,9978,
08/10/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6042,58917,1.14,5192,2449,12,8797,
08/10/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4922,57919,1.11,4807,2112,11,7628,
08/10/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4121,56761,1.1,4434,1838,11,6725,
08/10/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3699,56016,1.08,4221,1561,6,6365,
08/10/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3610,55467,1.08,4017,1483,10,6153,
08/10/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4108,55392,1.07,4179,1821,4,6467,
08/10/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,4888,55433,1.08,4830,2320,7,7405,
08/10/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,5371,53341,1.04,4884,2552,11,7711,
08/10/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,4200,46852,0.92,4040,1976,7,6268,
08/10/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,1557,31420,0.61,2050,743,4,2868,
08/10/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,154,7346,0.14,375,82,0,447,
08/10/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
08/10/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
08/10/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1091,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1094,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1158,1.11,63,0,14,77,
08/10/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1052,1.01,58,0,13,71,
08/10/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1084,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1051,1.03,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1065,1.04,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1147,1.11,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1127,1.1,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/10/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1134,1.15,94,26,0,157,
