Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
12/10/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58790,0.99,3813,0,480,4293,
12/10/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59357,0.99,3808,0,521,4330,
12/10/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58770,1,3837,0,560,4397,
12/10/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,58846,1.01,3707,1,566,4276,
12/10/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59262,1.03,3831,5,656,4492,
12/10/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,36,59639,1.03,3974,18,634,4625,
12/10/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58617,1.03,3968,28,626,4621,
12/10/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59149,1.04,4543,250,558,5417,
12/10/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3172,62941,1.13,6178,1434,444,8309,
12/10/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10044,72227,1.29,9923,4764,478,15446,
12/10/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16205,78986,1.42,12001,7232,473,21108,
12/10/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17094,76668,1.42,11397,7314,265,21253,
12/10/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15460,73794,1.37,10379,6608,144,19278,
12/10/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13164,69212,1.29,8944,5514,65,16639,
12/10/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11185,66731,1.27,7831,4708,48,14346,
12/10/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9181,64387,1.23,6769,3779,21,12189,
12/10/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7196,61524,1.18,5889,2971,24,10133,
12/10/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6134,59580,1.15,5272,2484,12,8934,
12/10/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5013,58804,1.12,4887,2142,11,7769,
12/10/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4212,57927,1.12,4536,1860,11,6896,
12/10/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3816,57870,1.12,4360,1603,8,6580,
12/10/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3802,58370,1.13,4253,1550,11,6515,
12/10/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4498,59702,1.15,4551,1993,5,7058,
12/10/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5735,61767,1.21,5520,2704,10,8560,
12/10/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7135,62999,1.24,6173,3443,13,9875,
12/10/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8158,64039,1.27,6735,3944,10,10954,
12/10/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8243,64015,1.26,6816,4055,13,11010,
12/10/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7792,63418,1.24,6779,3962,9,10615,
12/10/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7185,63252,1.25,6474,3658,5,10003,
12/10/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6304,62048,1.23,5932,3192,12,9053,
12/10/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5633,60375,1.18,5486,2853,11,8272,
12/10/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4854,58955,1.15,5090,2446,9,7503,
12/10/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4404,57775,1.12,4791,2208,7,6992,
12/10/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,4040,57536,1.11,4558,1954,5,6649,
12/10/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,4056,58323,1.12,4728,2009,3,6777,
12/10/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,3967,57249,1.09,4559,1899,8,6635,
12/10/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,4493,58733,1.12,4863,2211,12,7154,
12/10/2020,10/17/2020,10/17/2020,By week,United States,Week-ending,4817,57131,1.07,4882,2287,16,7421,
12/10/2020,10/24/2020,10/24/2020,By week,United States,Week-ending,5525,58308,1.08,5238,2533,16,8239,
12/10/2020,10/31/2020,10/31/2020,By week,United States,Week-ending,6340,58746,1.08,5587,2953,18,8988,
12/10/2020,11/07/2020,11/07/2020,By week,United States,Week-ending,7697,60894,1.12,6292,3600,21,10402,
12/10/2020,11/14/2020,11/14/2020,By week,United States,Week-ending,8986,59903,1.08,6839,4250,17,11587,
12/10/2020,11/21/2020,11/21/2020,By week,United States,Week-ending,9661,56194,1.01,6993,4557,21,12114,
12/10/2020,11/28/2020,11/28/2020,By week,United States,Week-ending,6725,43406,0.78,4922,3173,13,8482,
12/10/2020,12/05/2020,12/05/2020,By week,United States,Week-ending,2114,21326,0.37,1923,987,5,3053,
12/10/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1025,0.94,56,0,14,70,
12/10/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
12/10/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1094,1.01,76,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/10/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1097,1.01,68,0,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/10/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
12/10/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
12/10/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1091,1.01,61,0,,68,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/10/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1057,1.03,71,,,79,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/10/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1072,1.05,68,,,92,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/10/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
