Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/21/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58577,0.99,3796,0,479,4275,
09/21/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59294,0.99,3799,0,520,4320,
09/21/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58699,1,3824,0,559,4383,
09/21/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58735,1.01,3700,1,565,4269,
09/21/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59167,1.03,3822,5,654,4480,
09/21/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59559,1.03,3959,17,632,4608,
09/21/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,54,58514,1.03,3960,28,625,4610,
09/21/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59057,1.04,4536,252,560,5408,
09/21/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3153,62887,1.13,6168,1425,442,8288,
09/21/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10012,72138,1.29,9905,4751,478,15409,
09/21/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16173,78873,1.42,11984,7223,474,21068,
09/21/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17055,76541,1.41,11380,7299,266,21213,
09/21/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15420,73620,1.37,10352,6592,144,19227,
09/21/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13131,69018,1.29,8921,5503,65,16594,
09/21/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11158,66577,1.26,7820,4703,47,14312,
09/21/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9153,64219,1.22,6741,3767,21,12145,
09/21/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7146,61330,1.18,5851,2950,24,10066,
09/21/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6098,59373,1.15,5245,2471,12,8884,
09/21/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4977,58549,1.12,4861,2132,11,7717,
09/21/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4182,57648,1.11,4503,1852,11,6841,
09/21/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3787,57512,1.11,4331,1590,7,6534,
09/21/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3752,57979,1.13,4212,1542,10,6431,
09/21/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4425,59124,1.14,4485,1963,4,6948,
09/21/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5620,60850,1.19,5431,2662,9,8398,
09/21/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6969,61731,1.21,6019,3367,12,9630,
09/21/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7909,62172,1.23,6527,3836,10,10605,
09/21/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7863,61179,1.2,6486,3864,13,10491,
09/21/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7339,60692,1.18,6404,3723,9,10026,
09/21/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6557,58970,1.16,5974,3363,5,9170,
09/21/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,5431,55677,1.1,5234,2770,8,7901,
09/21/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,4306,50968,0.99,4395,2197,11,6510,
09/21/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,2613,43062,0.83,3274,1356,6,4535,
09/21/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,970,29541,0.57,1777,486,1,2262,
09/21/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,107,7911,0.15,392,48,0,451,
09/21/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
