Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/16/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58614,0.99,3799,0,479,4278,
10/16/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59324,0.99,3805,0,521,4327,
10/16/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58735,1,3831,0,560,4391,
10/16/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58765,1.01,3698,1,565,4267,
10/16/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,11,59205,1.03,3824,6,655,4484,
10/16/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59607,1.03,3962,17,635,4614,
10/16/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,55,58588,1.03,3965,28,625,4616,
10/16/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,572,59113,1.04,4539,250,558,5412,
10/16/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3165,62904,1.13,6170,1432,441,8294,
10/16/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10025,72163,1.29,9909,4756,478,15421,
10/16/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16190,78925,1.42,11988,7228,473,21084,
10/16/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17074,76593,1.42,11386,7305,265,21231,
10/16/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15434,73677,1.37,10358,6595,144,19244,
10/16/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13153,69095,1.29,8934,5513,65,16619,
10/16/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11170,66678,1.26,7823,4705,47,14325,
10/16/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9169,64338,1.23,6759,3775,21,12171,
10/16/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7178,61456,1.18,5877,2964,24,10110,
10/16/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6115,59483,1.15,5260,2478,12,8909,
10/16/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4990,58709,1.12,4875,2136,11,7740,
10/16/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4197,57819,1.12,4517,1856,11,6866,
10/16/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3802,57732,1.12,4345,1596,8,6558,
10/16/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3782,58216,1.13,4234,1545,11,6481,
10/16/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4472,59492,1.15,4525,1985,4,7013,
10/16/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5697,61504,1.2,5489,2691,10,8504,
10/16/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7073,62680,1.23,6137,3417,12,9802,
10/16/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8076,63605,1.26,6664,3912,10,10833,
10/16/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8142,63381,1.25,6735,4004,13,10879,
10/16/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7693,62733,1.23,6688,3920,9,10467,
10/16/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7021,62077,1.23,6349,3592,5,9780,
10/16/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6096,60171,1.19,5745,3097,12,8753,
10/16/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5362,57589,1.13,5214,2726,11,7856,
10/16/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4572,55780,1.09,4777,2310,8,7044,
10/16/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4116,54471,1.05,4488,2070,7,6539,
10/16/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3639,53230,1.02,4142,1759,5,6027,
10/16/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,3333,51118,0.98,4023,1662,3,5696,
10/16/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,2388,43302,0.82,3133,1134,5,4392,
10/16/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,810,25601,0.49,1534,376,3,1971,
10/16/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
10/16/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
10/16/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
10/16/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
10/16/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1087,1.01,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1056,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1071,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1132,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/16/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1139,1.16,94,26,0,157,
