Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/07/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58262,0.99,3769,0,478,4247,
07/07/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58972,0.99,3765,0,518,4284,
07/07/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58146,0.99,3785,0,552,4337,
07/07/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,57998,1.01,3643,1,559,4206,
07/07/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58290,1.03,3769,3,639,4410,
07/07/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,33,58556,1.02,3901,16,622,4539,
07/07/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57482,1.02,3887,27,611,4522,
07/07/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,554,58138,1.04,4479,248,544,5322,
07/07/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3058,62170,1.1,6066,1377,440,8137,
07/07/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9524,71122,1.24,9657,4551,464,14871,
07/07/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15719,77947,1.35,11759,7046,469,20563,
07/07/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16376,75332,1.34,11023,6995,261,20479,
07/07/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,14148,71587,1.3,9757,6056,143,17896,
07/07/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11725,66513,1.21,8306,4969,64,15106,
07/07/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10817,64611,1.21,7577,4584,46,13847,
07/07/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8861,61594,1.16,6496,3666,19,11707,
07/07/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6833,57993,1.1,5572,2853,21,9570,
07/07/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5703,54858,1.06,4867,2316,10,8264,
07/07/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4377,52939,1,4383,1910,10,6860,
07/07/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,3299,49507,0.93,3694,1466,10,5534,
07/07/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,1986,41843,0.77,2803,844,5,3950,
07/07/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,553,28468,0.53,1470,241,3,1785,
07/07/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,104,8027,0.16,416,52,0,468,
07/07/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
07/07/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1112,1,61,0,10,71,
07/07/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1087,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1091,1,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1155,1.11,63,0,14,77,
07/07/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1050,1.01,58,0,13,71,
07/07/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1080,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1046,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1054,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1139,1.1,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1119,1.09,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1124,1.14,93,26,0,156,
07/07/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1117,1.11,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1115,1.12,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,109,1138,1.13,91,33,0,167,
07/07/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,87,1098,1.1,85,28,,145,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,74,1110,1.13,79,22,0,131,
07/07/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,95,1022,1.05,90,29,,157,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,75,1044,1.04,76,24,,128,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,61,950,1,62,22,0,101,
07/07/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,39,734,0.75,52,10,0,81,
07/07/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,16,468,0.5,25,,0,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,,99,0.1,,0,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
07/07/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,83,0.99,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,67,0.84,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/07/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.99,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
