Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
12/14/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58790,0.99,3813,0,480,4293,
12/14/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59357,0.99,3809,0,521,4331,
12/14/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58772,1,3837,0,560,4397,
12/14/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,58846,1.01,3707,1,566,4276,
12/14/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59263,1.03,3832,5,656,4493,
12/14/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,36,59640,1.03,3974,18,634,4625,
12/14/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58619,1.03,3968,28,626,4621,
12/14/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59149,1.04,4543,250,558,5417,
12/14/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3172,62943,1.13,6179,1434,444,8310,
12/14/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10045,72230,1.29,9923,4764,478,15447,
12/14/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16205,78990,1.42,12001,7232,473,21108,
12/14/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17095,76669,1.42,11397,7314,265,21254,
12/14/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15460,73796,1.37,10381,6608,144,19280,
12/14/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13165,69215,1.29,8944,5515,65,16639,
12/14/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11187,66734,1.27,7832,4710,48,14347,
12/14/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9182,64392,1.23,6770,3780,21,12190,
12/14/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7196,61529,1.18,5889,2971,24,10133,
12/14/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6135,59581,1.15,5272,2484,12,8935,
12/14/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5015,58809,1.12,4888,2143,11,7771,
12/14/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4212,57928,1.12,4537,1860,11,6897,
12/14/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3817,57875,1.12,4361,1603,8,6582,
12/14/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3805,58374,1.13,4255,1551,11,6519,
12/14/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4500,59714,1.15,4552,1994,5,7060,
12/14/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5738,61774,1.21,5523,2706,10,8564,
12/14/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7135,63002,1.24,6174,3443,13,9876,
12/14/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8162,64049,1.27,6735,3944,10,10958,
12/14/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8243,64023,1.26,6817,4055,13,11011,
12/14/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7793,63436,1.24,6784,3963,9,10620,
12/14/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7185,63256,1.25,6477,3658,5,10006,
12/14/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6307,62069,1.23,5935,3194,12,9057,
12/14/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5636,60400,1.18,5489,2853,11,8278,
12/14/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4858,58995,1.15,5093,2447,9,7509,
12/14/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4407,57814,1.12,4794,2209,7,6997,
12/14/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,4042,57583,1.11,4563,1955,5,6655,
12/14/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,4058,58410,1.12,4733,2011,4,6783,
12/14/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,3972,57395,1.09,4567,1902,8,6645,
12/14/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,4501,58897,1.13,4871,2214,12,7167,
12/14/2020,10/17/2020,10/17/2020,By week,United States,Week-ending,4834,57271,1.07,4894,2294,16,7443,
12/14/2020,10/24/2020,10/24/2020,By week,United States,Week-ending,5545,58472,1.09,5256,2545,16,8265,
12/14/2020,10/31/2020,10/31/2020,By week,United States,Week-ending,6379,59022,1.09,5624,2973,18,9044,
12/14/2020,11/07/2020,11/07/2020,By week,United States,Week-ending,7795,61448,1.13,6362,3648,21,10522,
12/14/2020,11/14/2020,11/14/2020,By week,United States,Week-ending,9223,61079,1.11,7017,4374,17,11878,
12/14/2020,11/21/2020,11/21/2020,By week,United States,Week-ending,10498,59119,1.06,7526,4975,23,13066,
12/14/2020,11/28/2020,11/28/2020,By week,United States,Week-ending,8893,50521,0.91,6259,4235,13,10925,
12/14/2020,12/05/2020,12/05/2020,By week,United States,Week-ending,3892,31995,0.56,3207,1828,10,5276,
12/14/2020,12/12/2020,12/12/2020,By week,United States,Week-ending,515,7096,0.12,567,264,1,819,
12/14/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1025,0.94,56,0,14,70,
12/14/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
12/14/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1094,1.01,76,0,,82,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/14/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1097,1.01,68,0,,73,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
12/14/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
12/14/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
