Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/16/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,57893,0.98,3747,0,476,4224,
06/16/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58432,0.98,3732,0,514,4247,
06/16/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57736,0.98,3755,0,544,4299,
06/16/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,57811,1,3634,1,557,4194,
06/16/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58190,1.01,3755,3,636,4393,
06/16/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58454,1.01,3889,16,620,4524,
06/16/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57336,1,3874,27,608,4506,
06/16/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,547,57956,1.02,4456,245,540,5292,
06/16/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3038,61895,1.11,6027,1371,438,8082,
06/16/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9478,70363,1.26,9583,4536,460,14762,
06/16/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15641,76743,1.38,11649,7009,466,20409,
06/16/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16246,73924,1.37,10899,6955,259,20264,
06/16/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13978,69747,1.3,9590,6000,142,17614,
06/16/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11448,64366,1.2,8072,4865,58,14693,
06/16/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10350,61732,1.17,7258,4401,46,13244,
06/16/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8211,57964,1.1,6100,3430,18,10897,
06/16/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,5946,52991,1.01,4994,2544,16,8412,
06/16/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,4280,46596,0.9,3855,1716,8,6427,
06/16/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,1789,33318,0.63,2211,756,6,3250,
06/16/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,244,10924,0.21,610,118,1,737,
06/16/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
06/16/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1110,1,61,0,10,71,
06/16/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1085,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1085,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1149,1.11,63,0,14,77,
06/16/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1044,1,58,0,13,71,
06/16/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1070,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1044,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1049,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1129,1.1,65,11,,105,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,80,1111,1.08,85,27,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1113,1.13,93,26,0,156,
06/16/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,81,1101,1.1,76,19,,139,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,76,1092,1.1,83,24,,136,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,102,1098,1.09,87,30,0,159,
06/16/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,84,1029,1.03,81,27,,139,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,60,986,1.01,75,22,0,113,
06/16/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,65,784,0.8,64,18,,112,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,24,522,0.52,30,,0,47,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,,114,0.12,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,94,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
06/16/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,82,0.98,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,66,0.83,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,83,0.97,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,96,1.11,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,79,0.92,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,78,1,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,58,0.74,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,83,0.94,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,73,0.94,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,66,0.86,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,61,0.79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,64,0.88,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,31,0.36,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,0,11,0.13,0,0,0,0,
06/16/2020,02/01/2020,02/01/2020,By week,Arizona,Week-ending,0,1263,0.99,74,0,13,87,
06/16/2020,02/08/2020,02/08/2020,By week,Arizona,Week-ending,0,1260,1.01,79,0,11,90,
06/16/2020,02/15/2020,02/15/2020,By week,Arizona,Week-ending,0,1309,1.1,92,0,13,105,
06/16/2020,02/22/2020,02/22/2020,By week,Arizona,Week-ending,0,1337,1.11,80,0,11,91,
06/16/2020,02/29/2020,02/29/2020,By week,Arizona,Week-ending,0,1350,1.1,80,0,15,95,
06/16/2020,03/07/2020,03/07/2020,By week,Arizona,Week-ending,0,1374,1.11,75,0,14,89,
06/16/2020,03/14/2020,03/14/2020,By week,Arizona,Week-ending,0,1345,1.1,82,0,11,93,
06/16/2020,03/21/2020,03/21/2020,By week,Arizona,Week-ending,,1284,1.07,101,,,110,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,03/28/2020,03/28/2020,By week,Arizona,Week-ending,30,1317,1.11,115,18,,132,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/16/2020,04/04/2020,04/04/2020,By week,Arizona,Week-ending,56,1349,1.1,121,29,,152,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
