Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/23/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58579,0.99,3796,0,479,4275,
09/23/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59298,0.99,3799,0,520,4320,
09/23/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58701,1,3824,0,559,4383,
09/23/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58737,1.01,3700,1,565,4269,
09/23/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59170,1.03,3822,5,654,4480,
09/23/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59562,1.03,3959,17,632,4608,
09/23/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,54,58517,1.03,3960,28,625,4610,
09/23/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59070,1.04,4538,252,560,5410,
09/23/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3154,62891,1.13,6168,1425,442,8289,
09/23/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10013,72144,1.29,9905,4752,478,15409,
09/23/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16173,78892,1.42,11984,7223,474,21068,
09/23/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17054,76553,1.42,11380,7299,266,21212,
09/23/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15421,73635,1.37,10353,6592,144,19229,
09/23/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13132,69032,1.29,8922,5504,65,16595,
09/23/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11159,66594,1.26,7820,4703,47,14313,
09/23/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9155,64232,1.22,6744,3768,21,12149,
09/23/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7150,61345,1.18,5856,2953,24,10072,
09/23/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6100,59394,1.15,5247,2472,12,8887,
09/23/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4979,58566,1.12,4862,2134,11,7718,
09/23/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4185,57670,1.11,4506,1853,11,6846,
09/23/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3792,57535,1.11,4332,1592,7,6538,
09/23/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3756,58020,1.13,4216,1542,11,6440,
09/23/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4434,59206,1.14,4497,1967,4,6965,
09/23/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5629,61029,1.19,5440,2666,9,8412,
09/23/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6990,61934,1.21,6049,3380,12,9668,
