Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/22/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58616,0.99,3799,0,479,4278,
10/22/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59326,0.99,3805,0,521,4327,
10/22/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58738,1,3832,0,560,4392,
10/22/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58765,1.01,3698,1,565,4267,
10/22/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59206,1.03,3825,5,655,4485,
10/22/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59610,1.03,3964,17,634,4615,
10/22/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58592,1.03,3965,28,625,4617,
10/22/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,572,59122,1.04,4539,250,558,5412,
10/22/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3165,62909,1.13,6171,1432,442,8296,
10/22/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10034,72173,1.29,9914,4762,478,15429,
10/22/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16192,78933,1.42,11988,7228,473,21086,
10/22/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17077,76600,1.42,11387,7306,265,21234,
10/22/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15443,73692,1.37,10365,6601,144,19254,
10/22/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13154,69104,1.29,8935,5514,65,16620,
10/22/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11175,66688,1.26,7825,4707,47,14330,
10/22/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9172,64347,1.23,6759,3775,21,12174,
10/22/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7183,61471,1.18,5882,2968,24,10116,
10/22/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6116,59500,1.15,5261,2479,12,8910,
10/22/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4992,58728,1.12,4878,2137,11,7744,
10/22/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4200,57844,1.12,4518,1857,11,6869,
10/22/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3802,57767,1.12,4347,1596,8,6560,
10/22/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3786,58240,1.13,4239,1547,11,6488,
10/22/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4478,59538,1.15,4529,1986,4,7022,
10/22/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5707,61567,1.2,5494,2693,10,8517,
10/22/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7086,62757,1.23,6138,3418,12,9815,
10/22/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8089,63781,1.26,6675,3918,10,10851,
10/22/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8164,63649,1.25,6754,4013,13,10911,
10/22/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7706,62872,1.23,6703,3926,9,10489,
10/22/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7063,62367,1.23,6381,3609,5,9837,
10/22/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6147,60662,1.2,5793,3123,12,8826,
10/22/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5398,58225,1.14,5266,2744,11,7926,
10/22/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4629,56699,1.11,4856,2336,9,7154,
10/22/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4186,55451,1.07,4573,2109,7,6655,
