Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/14/2021,01/04/2020,01/04/2020,By Week,United States,Week-ending,2,60159,0.98,4105,2,434,2823,
01/14/2021,01/11/2020,01/11/2020,By Week,United States,Week-ending,0,60706,0.97,4151,0,475,4626,
01/14/2021,01/18/2020,01/18/2020,By Week,United States,Week-ending,3,59347,0.97,4063,2,467,4531,
01/14/2021,01/25/2020,01/25/2020,By Week,United States,Week-ending,2,59139,0.99,3916,1,499,4416,
01/14/2021,02/01/2020,02/01/2020,By Week,United States,Week-ending,0,58797,0.99,3815,0,481,4296,
01/14/2021,02/08/2020,02/08/2020,By Week,United States,Week-ending,1,59369,0.99,3811,0,521,4333,
01/14/2021,02/15/2020,02/15/2020,By Week,United States,Week-ending,0,58783,1,3838,0,560,4398,
01/14/2021,02/22/2020,02/22/2020,By Week,United States,Week-ending,4,58861,1.01,3710,1,566,4279,
01/14/2021,02/29/2020,02/29/2020,By Week,United States,Week-ending,9,59270,1.03,3833,5,655,4492,
01/14/2021,03/07/2020,03/07/2020,By Week,United States,Week-ending,36,59633,1.03,3975,18,634,4626,
01/14/2021,03/14/2020,03/14/2020,By Week,United States,Week-ending,56,58632,1.03,3969,28,626,4622,
01/14/2021,03/21/2020,03/21/2020,By Week,United States,Week-ending,574,59165,1.04,4545,250,559,5421,
01/14/2021,03/28/2020,03/28/2020,By Week,United States,Week-ending,3173,62963,1.13,6180,1434,445,8313,
01/14/2021,04/04/2020,04/04/2020,By Week,United States,Week-ending,10050,72233,1.29,9925,4765,478,15453,
01/14/2021,04/11/2020,04/11/2020,By Week,United States,Week-ending,16214,79006,1.43,12000,7232,473,21116,
01/14/2021,04/18/2020,04/18/2020,By Week,United States,Week-ending,17099,76697,1.42,11400,7315,265,21260,
01/14/2021,04/25/2020,04/25/2020,By Week,United States,Week-ending,15467,73826,1.38,10383,6610,144,19287,
01/14/2021,05/02/2020,05/02/2020,By Week,United States,Week-ending,13175,69229,1.29,8946,5516,65,16650,
01/14/2021,05/09/2020,05/09/2020,By Week,United States,Week-ending,11192,66756,1.27,7833,4711,48,14352,
01/14/2021,05/16/2020,05/16/2020,By Week,United States,Week-ending,9186,64415,1.23,6775,3782,21,12197,
01/14/2021,05/23/2020,05/23/2020,By Week,United States,Week-ending,7202,61554,1.18,5892,2973,24,10140,
01/14/2021,05/30/2020,05/30/2020,By Week,United States,Week-ending,6139,59606,1.15,5276,2486,12,8941,
01/14/2021,06/06/2020,06/06/2020,By Week,United States,Week-ending,5019,58820,1.12,4896,2148,11,7778,
01/14/2021,06/13/2020,06/13/2020,By Week,United States,Week-ending,4216,57953,1.12,4539,1859,11,6904,
01/14/2021,06/20/2020,06/20/2020,By Week,United States,Week-ending,3820,57910,1.12,4363,1603,8,6587,
01/14/2021,06/27/2020,06/27/2020,By Week,United States,Week-ending,3808,58407,1.14,4259,1553,12,6525,
01/14/2021,07/04/2020,07/04/2020,By Week,United States,Week-ending,4507,59736,1.15,4555,1997,5,7067,
01/14/2021,07/11/2020,07/11/2020,By Week,United States,Week-ending,5742,61814,1.21,5528,2707,10,8572,
01/14/2021,07/18/2020,07/18/2020,By Week,United States,Week-ending,7146,63041,1.24,6178,3444,13,9890,
01/14/2021,07/25/2020,07/25/2020,By Week,United States,Week-ending,8176,64102,1.27,6746,3950,10,10977,
01/14/2021,08/01/2020,08/01/2020,By Week,United States,Week-ending,8257,64067,1.26,6830,4061,13,11032,
01/14/2021,08/08/2020,08/08/2020,By Week,United States,Week-ending,7806,63526,1.24,6792,3966,9,10638,
01/14/2021,08/15/2020,08/15/2020,By Week,United States,Week-ending,7201,63389,1.25,6487,3660,5,10030,
01/14/2021,08/22/2020,08/22/2020,By Week,United States,Week-ending,6326,62228,1.23,5948,3203,12,9080,
01/14/2021,08/29/2020,08/29/2020,By Week,United States,Week-ending,5667,60728,1.19,5516,2867,11,8322,
01/14/2021,09/05/2020,09/05/2020,By Week,United States,Week-ending,4927,59644,1.17,5151,2477,9,7606,
01/14/2021,09/12/2020,09/12/2020,By Week,United States,Week-ending,4507,58936,1.14,4883,2248,7,7147,
01/14/2021,09/19/2020,09/19/2020,By Week,United States,Week-ending,4134,58779,1.14,4681,2003,5,6817,
01/14/2021,09/26/2020,09/26/2020,By Week,United States,Week-ending,4132,59384,1.15,4816,2047,4,6904,
01/14/2021,10/03/2020,10/03/2020,By Week,United States,Week-ending,4039,58087,1.11,4653,1942,8,6758,
01/14/2021,10/10/2020,10/10/2020,By Week,United States,Week-ending,4562,59511,1.14,4930,2237,13,7265,
01/14/2021,10/17/2020,10/17/2020,By Week,United States,Week-ending,4896,57919,1.09,4955,2323,17,7538,
01/14/2021,10/24/2020,10/24/2020,By Week,United States,Week-ending,5646,59347,1.11,5363,2595,16,8423,
01/14/2021,10/31/2020,10/31/2020,By Week,United States,Week-ending,6550,60337,1.12,5781,3048,20,9298,
