Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/05/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58604,0.99,3798,0,479,4277,
10/05/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59310,0.99,3801,0,521,4323,
10/05/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58722,1,3831,0,559,4390,
10/05/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58759,1.01,3699,1,565,4268,
10/05/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59192,1.03,3824,5,654,4483,
10/05/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59598,1.03,3961,17,635,4613,
10/05/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58567,1.03,3964,28,625,4613,
10/05/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59105,1.04,4538,252,559,5409,
10/05/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3156,62891,1.13,6168,1426,441,8289,
10/05/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10019,72154,1.29,9906,4755,478,15413,
10/05/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16176,78913,1.42,11982,7223,474,21069,
10/05/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17063,76571,1.42,11382,7302,266,21220,
10/05/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15428,73661,1.37,10356,6594,144,19237,
10/05/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13144,69072,1.29,8928,5511,65,16606,
10/05/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11166,66652,1.26,7821,4705,47,14319,
10/05/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9160,64308,1.23,6754,3770,21,12162,
10/05/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7160,61414,1.18,5867,2956,24,10090,
10/05/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6106,59443,1.15,5254,2474,12,8898,
10/05/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4986,58642,1.12,4867,2134,11,7730,
10/05/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4190,57744,1.11,4513,1853,11,6858,
10/05/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3799,57647,1.12,4342,1594,7,6553,
10/05/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3777,58126,1.13,4227,1544,11,6470,
10/05/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4455,59363,1.14,4513,1979,4,6990,
10/05/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5665,61303,1.2,5471,2683,9,8462,
10/05/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7042,62332,1.22,6102,3404,12,9749,
10/05/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8024,62986,1.24,6616,3892,10,10753,
10/05/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8056,62350,1.22,6637,3962,13,10737,
10/05/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7562,62134,1.21,6595,3847,9,10316,
10/05/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6928,61298,1.21,6250,3540,5,9640,
10/05/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,5933,58850,1.17,5615,3016,12,8541,
10/05/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5219,56222,1.1,5076,2643,11,7658,
10/05/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4352,53559,1.04,4586,2201,7,6741,
10/05/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,3703,50801,0.98,4112,1848,7,5972,
10/05/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,2800,46018,0.88,3401,1359,3,4845,
10/05/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,1178,32416,0.62,2031,593,0,2616,
10/05/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,107,7644,0.14,387,48,0,446,
10/05/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
10/05/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
10/05/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
10/05/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
10/05/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1086,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1056,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1070,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1131,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1138,1.16,94,26,0,157,
10/05/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1133,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1146,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1162,1.15,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,94,1142,1.14,89,30,,154,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,79,1144,1.17,82,23,0,138,
10/05/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1100,1.13,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,88,1159,1.15,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1130,1.19,75,29,0,127,
10/05/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1078,1.11,78,25,0,141,
10/05/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,101,1137,1.22,82,30,0,153,
10/05/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,120,1185,1.2,92,47,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,133,1243,1.25,94,36,0,191,
10/05/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,187,1265,1.32,100,45,0,242,
10/05/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,245,1308,1.4,133,87,0,291,
10/05/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,260,1334,1.38,156,94,,323,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,254,1323,1.37,131,85,,301,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,220,1255,1.32,137,80,0,277,
10/05/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,199,1230,1.32,113,60,0,252,
10/05/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,172,1117,1.17,122,68,0,226,
10/05/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,134,1081,1.11,98,51,0,181,
10/05/2020,09/12/2020,09/12/2020,By week,Alabama,Week-ending,113,1035,1.08,94,41,0,166,
10/05/2020,09/19/2020,09/19/2020,By week,Alabama,Week-ending,103,850,0.89,81,40,0,144,
10/05/2020,09/26/2020,09/26/2020,By week,Alabama,Week-ending,31,487,0.49,27,,0,50,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,10/03/2020,10/03/2020,By week,Alabama,Week-ending,,76,0.08,,,0,10,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
10/05/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,69,0.87,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,86,1,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,62,0.79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,87,0.98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,89,1.14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,82,1.06,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,80,1.04,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,97,1.34,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,78,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,,88,1.07,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/20/2020,06/20/2020,By week,Alaska,Week-ending,0,88,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,06/27/2020,06/27/2020,By week,Alaska,Week-ending,0,86,1.11,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,07/04/2020,07/04/2020,By week,Alaska,Week-ending,,82,0.98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,07/11/2020,07/11/2020,By week,Alaska,Week-ending,,98,1.11,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,07/18/2020,07/18/2020,By week,Alaska,Week-ending,,85,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,07/25/2020,07/25/2020,By week,Alaska,Week-ending,,86,1.2,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/01/2020,08/01/2020,By week,Alaska,Week-ending,,108,1.43,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/08/2020,08/08/2020,By week,Alaska,Week-ending,,94,1.19,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/15/2020,08/15/2020,By week,Alaska,Week-ending,,62,0.68,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/05/2020,08/22/2020,08/22/2020,By week,Alaska,Week-ending,,91,1.07,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
