Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
12/02/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58791,0.99,3813,0,480,4293,
12/02/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59354,0.99,3808,0,521,4330,
12/02/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58769,1,3837,0,560,4397,
12/02/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,58842,1.01,3705,1,566,4274,
12/02/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59254,1.03,3830,5,656,4491,
12/02/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,36,59637,1.03,3974,18,635,4626,
12/02/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58613,1.03,3967,28,626,4620,
12/02/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59148,1.04,4542,250,558,5416,
12/02/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3171,62937,1.13,6176,1433,444,8307,
12/02/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10044,72228,1.29,9923,4764,478,15446,
12/02/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16206,78980,1.42,12000,7233,473,21107,
12/02/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17090,76661,1.42,11394,7311,265,21249,
12/02/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15457,73791,1.37,10376,6605,144,19275,
12/02/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13163,69207,1.29,8944,5514,65,16638,
12/02/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11184,66726,1.27,7830,4708,48,14344,
12/02/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9181,64383,1.23,6769,3779,21,12189,
12/02/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7195,61522,1.18,5889,2971,24,10132,
12/02/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6133,59568,1.15,5271,2484,12,8932,
12/02/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5012,58787,1.12,4887,2142,11,7768,
12/02/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4209,57913,1.12,4533,1859,11,6891,
12/02/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3816,57853,1.12,4360,1603,8,6580,
12/02/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3800,58358,1.13,4253,1550,11,6513,
12/02/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4497,59680,1.15,4550,1993,5,7056,
12/02/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5735,61738,1.2,5518,2704,10,8558,
12/02/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7130,62962,1.23,6169,3440,13,9869,
12/02/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8156,64009,1.26,6727,3943,10,10945,
12/02/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8237,63984,1.26,6810,4050,13,11003,
12/02/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7790,63383,1.24,6774,3961,9,10609,
12/02/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7179,63209,1.25,6471,3656,5,9996,
12/02/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6292,61984,1.23,5920,3187,12,9034,
12/02/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5623,60290,1.18,5477,2849,11,8257,
12/02/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4830,58816,1.15,5071,2432,9,7474,
