Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/10/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58296,0.98,3772,0,478,4250,
07/10/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59026,0.99,3771,0,518,4290,
07/10/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58246,0.99,3791,0,552,4343,
07/10/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,6,58188,1,3651,2,559,4214,
07/10/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58442,1.02,3772,3,640,4414,
07/10/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,33,58633,1.01,3905,16,622,4543,
07/10/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57660,1.01,3894,27,611,4529,
07/10/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,561,58502,1.03,4492,249,546,5343,
07/10/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3124,62464,1.12,6114,1410,440,8218,
07/10/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9904,71627,1.28,9827,4716,476,15256,
07/10/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16004,78296,1.41,11882,7166,471,20851,
07/10/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16886,75957,1.4,11283,7246,262,20998,
07/10/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15199,72827,1.35,10232,6515,143,18963,
07/10/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,12949,68011,1.26,8806,5448,64,16351,
07/10/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10933,65138,1.23,7646,4621,46,13995,
07/10/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8917,62182,1.17,6546,3685,19,11794,
07/10/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6915,58607,1.11,5637,2884,22,9686,
07/10/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5817,55608,1.07,4935,2356,10,8406,
07/10/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4577,53952,1.02,4495,1981,11,7102,
07/10/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,3577,51372,0.98,3905,1590,10,5899,
07/10/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,2532,46570,0.86,3256,1077,5,4716,
07/10/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,1024,35650,0.56,1979,417,4,2590,
07/10/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,302,20687,0.23,991,163,0,1130,
07/10/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
07/10/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/10/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1091,1,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1156,1.11,63,0,14,77,
07/10/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1051,1.01,58,0,13,71,
07/10/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1080,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1046,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1055,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1139,1.1,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1119,1.09,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1125,1.14,93,26,0,156,
07/10/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1119,1.11,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1116,1.12,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,109,1139,1.13,91,33,0,167,
07/10/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,87,1102,1.09,85,28,,145,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/10/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,74,1118,1.12,79,22,0,131,
07/10/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,96,1038,1.03,93,29,,161,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
