Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/29/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58442,0.98,3785,0,479,4264,
07/29/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59204,0.99,3787,0,520,4308,
07/29/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58474,0.99,3811,0,554,4365,
07/29/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58564,1.01,3675,1,563,4242,
07/29/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,7,58825,1.02,3797,4,649,4449,
07/29/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,58902,1.02,3924,17,625,4566,
07/29/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57794,1.01,3911,27,612,4547,
07/29/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,565,58624,1.03,4505,251,551,5363,
07/29/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3145,62619,1.12,6144,1421,440,8258,
07/29/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9939,71857,1.29,9860,4725,477,15315,
07/29/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16082,78593,1.42,11926,7193,472,20947,
07/29/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16974,76276,1.41,11341,7278,265,21113,
07/29/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15315,73264,1.36,10303,6567,143,19098,
07/29/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13030,68635,1.28,8870,5475,65,16470,
07/29/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11040,66049,1.25,7750,4662,47,14165,
07/29/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9030,63543,1.21,6647,3722,20,11972,
07/29/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7052,60641,1.16,5776,2928,23,9919,
07/29/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6015,58334,1.13,5150,2436,11,8740,
07/29/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4877,57050,1.09,4758,2097,11,7549,
07/29/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4057,55275,1.07,4336,1809,11,6592,
07/29/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3598,54280,1.05,4107,1527,5,6183,
07/29/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3421,53401,1.04,3844,1405,10,5869,
07/29/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,3758,52489,1.01,3905,1665,3,5999,
07/29/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,4020,50387,0.98,4210,1915,6,6321,
07/29/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,2945,40694,0.79,3092,1331,8,4713,
07/29/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,616,17405,0.34,1067,293,2,1391,
07/29/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
07/29/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/29/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/29/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1093,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/29/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1157,1.11,63,0,14,77,
