Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
08/27/2020,02/03/0020,02/03/0020,By week,United States,Week-ending,0,58535,0.99,3790,0,479,4269,
08/27/2020,02/10/0020,02/10/0020,By week,United States,Week-ending,1,59268,0.99,3795,0,520,4316,
08/27/2020,02/17/0020,02/17/0020,By week,United States,Week-ending,0,58672,1,3822,0,555,4377,
08/27/2020,02/24/0020,02/24/0020,By week,United States,Week-ending,5,58709,1.01,3693,1,564,4261,
08/27/2020,03/02/0020,03/02/0020,By week,United States,Week-ending,9,59131,1.03,3817,5,654,4475,
08/27/2020,03/09/0020,03/09/0020,By week,United States,Week-ending,35,59470,1.03,3952,17,631,4600,
08/27/2020,03/16/0020,03/16/0020,By week,United States,Week-ending,52,58180,1.02,3941,27,619,4584,
08/27/2020,03/23/0020,03/23/0020,By week,United States,Week-ending,571,58833,1.04,4520,252,560,5392,
08/27/2020,03/30/0020,03/30/0020,By week,United States,Week-ending,3152,62798,1.12,6161,1425,441,8279,
08/27/2020,04/06/0020,04/06/0020,By week,United States,Week-ending,9997,72061,1.29,9896,4746,478,15389,
08/27/2020,04/13/0020,04/13/0020,By week,United States,Week-ending,16152,78786,1.42,11966,7213,474,21038,
08/27/2020,04/20/0020,04/20/0020,By week,United States,Week-ending,17034,76448,1.41,11366,7292,266,21185,
08/27/2020,04/27/0020,04/27/0020,By week,United States,Week-ending,15387,73503,1.37,10337,6585,143,19186,
08/27/2020,05/04/0020,05/04/0020,By week,United States,Week-ending,13108,68916,1.28,8913,5496,65,16570,
08/27/2020,05/11/0020,05/11/0020,By week,United States,Week-ending,11136,66470,1.26,7802,4693,47,14282,
08/27/2020,05/18/0020,05/18/0020,By week,United States,Week-ending,9131,64110,1.22,6720,3758,21,12111,
08/27/2020,05/25/0020,05/25/0020,By week,United States,Week-ending,7124,61189,1.17,5835,2946,24,10032,
08/27/2020,06/01/0020,06/01/0020,By week,United States,Week-ending,6077,59188,1.14,5222,2461,12,8850,
08/27/2020,06/08/0020,06/08/0020,By week,United States,Week-ending,4946,58291,1.11,4843,2126,11,7674,
08/27/2020,06/15/0020,06/15/0020,By week,United States,Week-ending,4158,57326,1.11,4480,1848,11,6798,
08/27/2020,06/22/0020,06/22/0020,By week,United States,Week-ending,3756,57057,1.1,4300,1584,7,6478,
08/27/2020,06/29/0020,06/29/0020,By week,United States,Week-ending,3713,57308,1.11,4152,1523,10,6351,
08/27/2020,07/06/0020,07/06/0020,By week,United States,Week-ending,4342,57807,1.11,4391,1929,4,6805,
08/27/2020,07/13/0020,07/13/0020,By week,United States,Week-ending,5444,58603,1.14,5242,2586,9,8109,
08/27/2020,07/20/0020,07/20/0020,By week,United States,Week-ending,6668,58836,1.15,5758,3211,12,9224,
08/27/2020,07/27/0020,07/27/0020,By week,United States,Week-ending,7379,58755,1.16,6087,3538,9,9933,
08/27/2020,08/03/0020,08/03/0020,By week,United States,Week-ending,6830,56752,1.11,5753,3315,11,9274,
08/27/2020,08/10/0020,08/10/0020,By week,United States,Week-ending,5738,52600,1.02,5171,2843,8,8071,
08/27/2020,08/17/0020,08/17/0020,By week,United States,Week-ending,3340,42506,0.83,3523,1654,5,5211,
08/27/2020,08/24/0020,08/24/0020,By week,United States,Week-ending,661,20212,0.4,1255,324,2,1594,
08/27/2020,02/03/0020,02/03/0020,By week,Alabama,Week-ending,0,1023,0.94,56,0,14,70,
08/27/2020,02/10/0020,02/10/0020,By week,Alabama,Week-ending,0,1115,1,61,0,10,71,
08/27/2020,02/17/0020,02/17/0020,By week,Alabama,Week-ending,0,1091,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,02/24/0020,02/24/0020,By week,Alabama,Week-ending,0,1095,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/02/0020,03/02/0020,By week,Alabama,Week-ending,0,1158,1.11,63,0,14,77,
08/27/2020,03/09/0020,03/09/0020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
08/27/2020,03/16/0020,03/16/0020,By week,Alabama,Week-ending,0,1084,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/23/0020,03/23/0020,By week,Alabama,Week-ending,,1055,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/30/0020,03/30/0020,By week,Alabama,Week-ending,23,1069,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/06/0020,04/06/0020,By week,Alabama,Week-ending,49,1150,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/13/0020,04/13/0020,By week,Alabama,Week-ending,82,1130,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/20/0020,04/20/0020,By week,Alabama,Week-ending,89,1135,1.15,94,26,0,157,
08/27/2020,04/27/0020,04/27/0020,By week,Alabama,Week-ending,83,1130,1.13,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,05/04/0020,05/04/0020,By week,Alabama,Week-ending,80,1138,1.15,86,25,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,05/11/0020,05/11/0020,By week,Alabama,Week-ending,115,1157,1.15,93,34,,174,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,05/18/0020,05/18/0020,By week,Alabama,Week-ending,92,1134,1.13,88,29,,152,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,05/25/0020,05/25/0020,By week,Alabama,Week-ending,78,1138,1.16,82,23,0,137,
08/27/2020,06/01/0020,06/01/0020,By week,Alabama,Week-ending,103,1092,1.12,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,06/08/0020,06/08/0020,By week,Alabama,Week-ending,88,1146,1.14,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,06/15/0020,06/15/0020,By week,Alabama,Week-ending,80,1118,1.18,74,29,0,125,
08/27/2020,06/22/0020,06/22/0020,By week,Alabama,Week-ending,88,1068,1.1,78,25,0,141,
08/27/2020,06/29/0020,06/29/0020,By week,Alabama,Week-ending,100,1121,1.2,80,30,0,150,
08/27/2020,07/06/0020,07/06/0020,By week,Alabama,Week-ending,117,1166,1.18,88,45,,160,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,07/13/0020,07/13/0020,By week,Alabama,Week-ending,127,1214,1.22,91,34,0,184,
08/27/2020,07/20/0020,07/20/0020,By week,Alabama,Week-ending,174,1206,1.25,94,41,0,227,
08/27/2020,07/27/0020,07/27/0020,By week,Alabama,Week-ending,233,1243,1.33,125,79,0,279,
08/27/2020,08/03/0020,08/03/0020,By week,Alabama,Week-ending,240,1221,1.27,143,86,,298,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,08/10/0020,08/10/0020,By week,Alabama,Week-ending,213,1103,1.14,111,72,,253,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,08/17/0020,08/17/0020,By week,Alabama,Week-ending,125,821,0.86,86,45,0,166,
08/27/2020,08/24/0020,08/24/0020,By week,Alabama,Week-ending,31,338,0.36,17,,0,42,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,02/03/0020,02/03/0020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,02/10/0020,02/10/0020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,02/17/0020,02/17/0020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
08/27/2020,02/24/0020,02/24/0020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/02/0020,03/02/0020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/09/0020,03/09/0020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/16/0020,03/16/0020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/23/0020,03/23/0020,By week,Alaska,Week-ending,0,68,0.85,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,03/30/0020,03/30/0020,By week,Alaska,Week-ending,,86,1,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/06/0020,04/06/0020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/13/0020,04/13/0020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
08/27/2020,04/20/0020,04/20/0020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
