Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/30/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58445,0.98,3785,0,479,4264,
07/30/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59203,0.99,3788,0,520,4309,
07/30/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58479,0.99,3812,0,554,4366,
07/30/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58567,1.01,3676,1,563,4243,
07/30/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,7,58848,1.02,3797,4,649,4449,
07/30/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,58927,1.02,3925,17,625,4567,
07/30/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57799,1.01,3912,27,612,4548,
07/30/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,565,58628,1.03,4505,251,551,5363,
07/30/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3146,62631,1.12,6146,1422,440,8260,
07/30/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9944,71869,1.29,9862,4727,477,15320,
07/30/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16084,78619,1.42,11929,7194,472,20951,
07/30/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16981,76291,1.41,11343,7279,265,21121,
07/30/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15323,73298,1.36,10306,6569,143,19107,
07/30/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13036,68675,1.28,8874,5476,65,16479,
07/30/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11049,66161,1.25,7753,4663,47,14176,
07/30/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9046,63723,1.21,6657,3726,20,11994,
07/30/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7063,60721,1.17,5784,2933,23,9933,
07/30/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6023,58494,1.13,5160,2438,11,8756,
07/30/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4892,57204,1.09,4769,2102,11,7570,
07/30/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4084,55549,1.07,4359,1817,11,6634,
07/30/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3655,54575,1.06,4136,1544,5,6252,
07/30/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3493,53666,1.04,3886,1433,10,5955,
07/30/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,3841,52805,1.01,3951,1705,3,6088,
07/30/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,4120,50993,0.99,4264,1955,6,6435,
07/30/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,3233,42602,0.83,3343,1484,8,5099,
07/30/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,899,21512,0.42,1380,428,2,1852,
07/30/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
07/30/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/30/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1090,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1093,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1157,1.11,63,0,14,77,
07/30/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
07/30/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1083,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1050,1.03,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1063,1.04,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1144,1.11,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1127,1.1,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1134,1.15,94,26,0,157,
07/30/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1125,1.12,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1129,1.14,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,114,1153,1.14,93,34,,173,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,90,1125,1.13,87,29,,149,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,76,1131,1.15,80,22,0,134,
07/30/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1081,1.11,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,86,1122,1.11,85,31,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,78,1090,1.15,72,28,0,122,
07/30/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,84,1037,1.06,77,25,0,136,
07/30/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,93,1050,1.13,75,27,0,141,
07/30/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,106,1069,1.09,81,40,0,147,
07/30/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,94,1015,1.02,76,29,0,141,
07/30/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,103,788,0.82,58,21,0,140,
07/30/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,31,326,0.35,25,15,0,41,
07/30/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
07/30/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,68,0.85,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.99,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,97,1.12,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,61,0.78,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,85,0.96,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,86,1.1,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/30/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,81,1.05,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
