Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/22/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58577,0.99,3796,0,479,4275,
09/22/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59296,0.99,3799,0,520,4320,
09/22/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58699,1,3824,0,559,4383,
09/22/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58737,1.01,3700,1,565,4269,
09/22/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59169,1.03,3822,5,654,4480,
09/22/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59560,1.03,3959,17,632,4608,
09/22/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,54,58515,1.03,3960,28,625,4610,
09/22/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59059,1.04,4536,252,560,5408,
09/22/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3154,62889,1.13,6168,1425,442,8289,
09/22/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10013,72141,1.29,9905,4752,478,15409,
09/22/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16173,78875,1.42,11984,7223,474,21068,
09/22/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17055,76545,1.41,11380,7299,266,21213,
09/22/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15421,73625,1.37,10353,6592,144,19229,
09/22/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13131,69019,1.29,8921,5503,65,16594,
09/22/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11159,66581,1.26,7820,4703,47,14313,
09/22/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9154,64223,1.22,6742,3768,21,12146,
09/22/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7146,61335,1.18,5852,2950,24,10067,
09/22/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6098,59382,1.15,5245,2471,12,8884,
09/22/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4978,58557,1.12,4862,2133,11,7718,
09/22/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4183,57656,1.11,4505,1853,11,6843,
09/22/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3787,57523,1.11,4331,1590,7,6534,
09/22/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3754,57998,1.13,4213,1542,11,6435,
09/22/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4427,59145,1.14,4488,1964,4,6952,
09/22/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5625,60882,1.19,5435,2663,9,8406,
09/22/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6974,61762,1.21,6026,3370,12,9639,
09/22/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7923,62218,1.23,6531,3840,10,10619,
09/22/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7888,61266,1.2,6503,3876,13,10521,
09/22/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7365,60792,1.19,6423,3738,9,10056,
09/22/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6605,59196,1.16,6005,3385,5,9227,
09/22/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,5519,56087,1.11,5301,2816,8,8010,
09/22/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,4513,51913,1.01,4547,2310,11,6756,
09/22/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,2976,44981,0.87,3529,1523,6,4986,
09/22/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,1227,32203,0.62,2029,607,1,2650,
09/22/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,149,10727,0.21,529,68,0,610,
09/22/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
09/22/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
09/22/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1160,1.12,63,0,14,77,
09/22/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
09/22/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1086,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1056,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1070,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1151,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1130,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1137,1.16,94,26,0,157,
09/22/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1132,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1145,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1160,1.15,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,93,1141,1.14,88,29,,153,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,78,1141,1.16,82,23,0,137,
09/22/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1096,1.12,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,88,1154,1.14,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1129,1.19,74,29,0,126,
09/22/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1074,1.1,78,25,0,141,
09/22/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,100,1133,1.22,81,30,0,151,
09/22/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,120,1180,1.2,92,47,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,133,1239,1.25,94,36,0,191,
09/22/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,186,1257,1.31,100,45,0,241,
09/22/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,242,1293,1.39,132,86,0,288,
09/22/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,258,1328,1.38,156,94,,321,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,252,1298,1.34,128,84,,297,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/22/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,212,1211,1.28,133,78,0,267,
09/22/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,187,1159,1.24,103,55,0,235,
09/22/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,148,993,1.04,107,61,0,194,
09/22/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,88,837,0.86,70,34,0,124,
09/22/2020,09/12/2020,09/12/2020,By week,Alabama,Week-ending,35,505,0.53,36,11,0,60,
09/22/2020,09/19/2020,09/19/2020,By week,Alabama,Week-ending,,95,0.1,,,0,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
