Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/15/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,57829,0.97,3741,0,476,4218,
06/15/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58359,0.98,3729,0,514,4244,
06/15/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57708,0.98,3755,0,544,4299,
06/15/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,57804,1,3633,1,557,4193,
06/15/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58180,1.01,3755,3,636,4393,
06/15/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58444,1.01,3887,16,619,4521,
06/15/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57329,1,3874,27,608,4506,
06/15/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,547,57949,1.02,4454,245,540,5290,
06/15/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3037,61878,1.11,6024,1371,438,8078,
06/15/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9468,70329,1.26,9576,4531,460,14750,
06/15/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15631,76702,1.38,11645,7007,465,20397,
06/15/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16229,73869,1.37,10890,6947,258,20246,
06/15/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13962,69677,1.29,9579,5992,142,17595,
06/15/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11428,64281,1.2,8064,4857,57,14673,
06/15/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10311,61572,1.17,7236,4383,45,13200,
06/15/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8163,57665,1.1,6071,3409,18,10841,
06/15/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,5834,52287,1,4929,2498,15,8280,
06/15/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,4077,45178,0.87,3701,1631,7,6154,
06/15/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,1355,29768,0.56,1894,575,6,2680,
06/15/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,166,7590,0.15,428,81,1,514,
06/15/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1020,0.93,56,0,14,70,
06/15/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1110,1,61,0,10,71,
06/15/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1084,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1085,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1148,1.11,63,0,14,77,
06/15/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1044,1,58,0,13,71,
06/15/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1070,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1044,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1049,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1128,1.09,65,11,,105,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,80,1109,1.08,85,27,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,88,1110,1.13,93,26,0,155,
06/15/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,80,1098,1.09,76,19,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,75,1090,1.1,82,23,,135,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,101,1091,1.08,86,29,0,158,
06/15/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,81,1015,1.02,80,27,,135,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,52,957,0.98,71,18,0,105,
06/15/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,54,727,0.75,56,15,0,95,
06/15/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,20,439,0.44,22,,0,37,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,,67,0.07,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,94,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
06/15/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,81,0.97,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,91,1.08,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,66,0.83,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,83,0.97,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,96,1.11,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,79,0.92,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,76,0.97,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,57,0.72,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,83,0.94,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,73,0.94,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/15/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,61,0.79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
