Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/07/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58608,0.99,3798,0,479,4277,
10/07/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59317,0.99,3803,0,521,4325,
10/07/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58731,1,3831,0,559,4390,
10/07/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58764,1.01,3699,1,565,4268,
10/07/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59196,1.03,3824,5,654,4483,
10/07/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59606,1.03,3962,17,635,4614,
10/07/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58576,1.03,3965,28,625,4614,
10/07/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59109,1.04,4538,251,559,5410,
10/07/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3157,62895,1.13,6168,1426,441,8290,
10/07/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10020,72157,1.29,9906,4755,478,15414,
10/07/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16178,78915,1.42,11983,7223,474,21072,
10/07/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17067,76575,1.42,11383,7303,265,21223,
10/07/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15429,73665,1.37,10357,6594,144,19239,
10/07/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13149,69075,1.29,8931,5513,65,16612,
10/07/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11167,66657,1.26,7822,4705,47,14321,
10/07/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9164,64319,1.23,6758,3772,21,12168,
10/07/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7164,61425,1.18,5870,2957,24,10096,
10/07/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6111,59465,1.15,5257,2477,12,8903,
10/07/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4987,58671,1.12,4870,2134,11,7734,
10/07/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4193,57767,1.11,4514,1855,11,6860,
10/07/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3799,57664,1.12,4343,1594,8,6555,
10/07/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3780,58148,1.13,4229,1545,11,6474,
