Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/26/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,58179,0.98,3766,0,477,4244,
06/26/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58771,0.98,3755,0,516,4272,
06/26/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57904,0.98,3770,0,549,4319,
06/26/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,57864,1,3639,1,557,4200,
06/26/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58250,1.01,3762,3,638,4402,
06/26/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,33,58515,1.01,3901,16,620,4537,
06/26/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57428,1.01,3883,27,611,4518,
06/26/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,551,58059,1.02,4465,245,543,5307,
06/26/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3052,62067,1.11,6049,1376,439,8114,
06/26/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9504,70838,1.27,9628,4544,461,14826,
06/26/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15698,77492,1.4,11712,7030,468,20510,
06/26/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16350,74839,1.38,10990,6992,260,20422,
06/26/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,14103,70998,1.32,9710,6038,143,17822,
06/26/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11670,65877,1.23,8234,4941,62,15005,
06/26/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10747,63528,1.21,7494,4551,46,13727,
06/26/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8772,59998,1.15,6383,3632,19,11539,
06/26/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6666,56162,1.08,5404,2793,20,9295,
06/26/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5445,52943,1.01,4648,2207,10,7896,
06/26/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,3904,49147,0.92,3973,1700,10,6187,
06/26/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,2148,40134,0.73,2704,945,7,3912,
06/26/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,481,23276,0.37,1304,214,3,1574,
06/26/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
06/26/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1112,1,61,0,10,71,
06/26/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1086,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1090,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1155,1.11,63,0,14,77,
06/26/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1048,1,58,0,13,71,
06/26/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1077,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1045,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1054,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1134,1.1,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1116,1.09,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1121,1.14,93,26,0,156,
06/26/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,82,1113,1.11,76,19,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1109,1.11,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,108,1129,1.12,90,32,0,166,
06/26/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,86,1079,1.07,84,28,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,71,1070,1.08,77,22,0,126,
06/26/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,88,963,0.96,83,26,,146,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,64,937,0.89,71,21,,115,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,34,750,0.7,40,11,0,63,
06/26/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,,362,0.21,28,,0,34,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,94,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
06/26/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,83,0.99,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,67,0.84,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,83,0.97,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,96,1.11,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,81,0.94,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,78,1,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,58,0.74,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/26/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,83,0.94,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
