Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
11/12/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58785,0.99,3812,0,480,4292,
11/12/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59345,0.99,3808,0,521,4330,
11/12/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58764,1,3836,0,561,4397,
11/12/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58836,1.01,3705,1,566,4275,
11/12/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59250,1.03,3830,5,656,4491,
11/12/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59624,1.03,3971,17,634,4622,
11/12/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58606,1.03,3965,28,626,4618,
11/12/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,573,59134,1.04,4541,250,558,5415,
11/12/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3168,62928,1.13,6174,1433,443,8302,
11/12/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10039,72201,1.29,9918,4762,478,15438,
11/12/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16197,78959,1.42,11997,7230,473,21098,
11/12/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17087,76634,1.42,11392,7311,265,21244,
11/12/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15454,73763,1.37,10372,6605,144,19268,
11/12/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13160,69190,1.29,8944,5517,65,16632,
11/12/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11180,66707,1.27,7828,4708,48,14338,
11/12/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9174,64361,1.23,6763,3775,21,12180,
11/12/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7194,61500,1.18,5887,2970,24,10130,
11/12/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6124,59536,1.15,5268,2484,12,8920,
11/12/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,5007,58763,1.12,4883,2141,11,7760,
11/12/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4204,57886,1.12,4524,1857,11,6879,
11/12/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3815,57809,1.12,4355,1601,8,6576,
11/12/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3792,58317,1.13,4250,1548,11,6504,
11/12/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4488,59625,1.15,4540,1988,4,7041,
11/12/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5727,61663,1.2,5509,2701,10,8544,
11/12/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7106,62887,1.23,6152,3430,12,9837,
11/12/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8124,63936,1.26,6706,3933,10,10902,
11/12/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8204,63840,1.25,6782,4030,13,10962,
11/12/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7764,63213,1.24,6746,3946,9,10570,
11/12/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7129,62924,1.24,6435,3634,5,9932,
11/12/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6225,61467,1.22,5860,3154,12,8940,
11/12/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5525,59423,1.16,5382,2801,11,8112,
11/12/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4724,57980,1.13,4982,2381,9,7330,
11/12/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4306,56848,1.1,4695,2159,7,6847,
11/12/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3890,56372,1.09,4414,1875,5,6434,
11/12/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,3891,57025,1.1,4582,1917,3,6558,
11/12/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,3708,55312,1.05,4317,1770,7,6262,
11/12/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,4177,55980,1.07,4566,2051,12,6701,
11/12/2020,10/17/2020,10/17/2020,By week,United States,Week-ending,4267,52770,0.98,4421,2035,14,6661,
11/12/2020,10/24/2020,10/24/2020,By week,United States,Week-ending,4404,50368,0.93,4326,2001,14,6737,
11/12/2020,10/31/2020,10/31/2020,By week,United States,Week-ending,3217,40712,0.75,3255,1469,8,5010,
11/12/2020,11/07/2020,11/07/2020,By week,United States,Week-ending,833,18937,0.35,1241,392,8,1688,
11/12/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1025,0.94,56,0,14,70,
11/12/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
11/12/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1094,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
11/12/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
11/12/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1089,1.01,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1057,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1072,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1132,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1141,1.16,94,26,0,157,
11/12/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1136,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1146,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1166,1.16,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,94,1145,1.15,89,30,,154,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,79,1149,1.17,82,23,0,138,
11/12/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1103,1.13,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,90,1166,1.16,86,32,,145,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1132,1.19,75,29,0,127,
11/12/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1082,1.11,78,25,0,141,
11/12/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,102,1146,1.23,83,30,0,155,
11/12/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,119,1195,1.21,92,46,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,133,1251,1.26,94,36,0,191,
11/12/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,190,1282,1.33,102,45,0,247,
11/12/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,247,1322,1.42,133,87,0,293,
11/12/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,261,1350,1.4,157,94,,325,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,261,1359,1.4,133,86,,309,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,227,1282,1.35,140,83,0,284,
11/12/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,206,1278,1.37,116,63,0,259,
11/12/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,181,1195,1.25,129,70,0,240,
11/12/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,153,1189,1.22,110,58,0,205,
11/12/2020,09/12/2020,09/12/2020,By week,Alabama,Week-ending,134,1211,1.26,106,48,0,192,
11/12/2020,09/19/2020,09/19/2020,By week,Alabama,Week-ending,133,1153,1.2,96,45,0,184,
11/12/2020,09/26/2020,09/26/2020,By week,Alabama,Week-ending,101,1144,1.15,75,30,0,146,
11/12/2020,10/03/2020,10/03/2020,By week,Alabama,Week-ending,104,1050,1.1,89,35,0,158,
11/12/2020,10/10/2020,10/10/2020,By week,Alabama,Week-ending,122,1104,1.17,94,45,,172,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,10/17/2020,10/17/2020,By week,Alabama,Week-ending,105,1039,1.06,78,36,0,147,
11/12/2020,10/24/2020,10/24/2020,By week,Alabama,Week-ending,89,908,0.94,79,23,,146,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,10/31/2020,10/31/2020,By week,Alabama,Week-ending,62,686,0.72,57,22,0,97,
11/12/2020,11/07/2020,11/07/2020,By week,Alabama,Week-ending,25,293,0.29,19,,0,38,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,92,1.23,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
11/12/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,69,0.87,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.99,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,61,0.78,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,87,0.98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,89,1.14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,83,1.08,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,82,1.06,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,97,1.34,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,78,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,,88,1.07,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/20/2020,06/20/2020,By week,Alaska,Week-ending,0,91,1.07,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
11/12/2020,06/27/2020,06/27/2020,By week,Alaska,Week-ending,0,88,1.14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
