Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/25/2020,02/03/0020,02/03/0020,By week,United States,Week-ending,1,58158,0.98,3765,0,476,4242,
06/25/2020,02/10/0020,02/10/0020,By week,United States,Week-ending,1,58729,0.98,3751,0,515,4267,
06/25/2020,02/17/0020,02/17/0020,By week,United States,Week-ending,0,57880,0.98,3767,0,549,4316,
06/25/2020,02/24/0020,02/24/0020,By week,United States,Week-ending,5,57855,1,3639,1,557,4200,
06/25/2020,03/02/0020,03/02/0020,By week,United States,Week-ending,5,58241,1.01,3761,3,637,4400,
06/25/2020,03/09/0020,03/09/0020,By week,United States,Week-ending,33,58503,1.01,3898,16,620,4534,
06/25/2020,03/16/0020,03/16/0020,By week,United States,Week-ending,52,57417,1.01,3883,27,611,4518,
06/25/2020,03/23/0020,03/23/0020,By week,United States,Week-ending,549,58054,1.02,4464,245,542,5304,
06/25/2020,03/30/0020,03/30/0020,By week,United States,Week-ending,3051,62057,1.11,6048,1376,439,8112,
06/25/2020,04/06/0020,04/06/0020,By week,United States,Week-ending,9502,70816,1.27,9624,4543,461,14821,
06/25/2020,04/13/0020,04/13/0020,By week,United States,Week-ending,15695,77467,1.4,11707,7028,468,20504,
06/25/2020,04/20/0020,04/20/0020,By week,United States,Week-ending,16346,74815,1.38,10985,6990,260,20415,
06/25/2020,04/27/0020,04/27/0020,By week,United States,Week-ending,14095,70968,1.32,9704,6034,143,17812,
06/25/2020,05/04/0020,05/04/0020,By week,United States,Week-ending,11665,65826,1.23,8227,4937,62,14997,
06/25/2020,05/11/0020,05/11/0020,By week,United States,Week-ending,10740,63460,1.2,7485,4547,46,13715,
06/25/2020,05/18/0020,05/18/0020,By week,United States,Week-ending,8753,59862,1.14,6370,3623,19,11516,
06/25/2020,05/25/0020,05/25/0020,By week,United States,Week-ending,6647,55954,1.07,5380,2784,20,9261,
06/25/2020,06/01/0020,06/01/0020,By week,United States,Week-ending,5396,52537,1.01,4609,2187,10,7828,
06/25/2020,06/08/0020,06/08/0020,By week,United States,Week-ending,3834,48324,0.91,3879,1659,10,6064,
06/25/2020,06/15/0020,06/15/0020,By week,United States,Week-ending,1943,37700,0.69,2485,854,7,3579,
06/25/2020,06/22/0020,06/22/0020,By week,United States,Week-ending,371,18666,0.31,1079,163,3,1290,
06/25/2020,02/03/0020,02/03/0020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
06/25/2020,02/10/0020,02/10/0020,By week,Alabama,Week-ending,0,1112,1,61,0,10,71,
06/25/2020,02/17/0020,02/17/0020,By week,Alabama,Week-ending,0,1086,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,02/24/0020,02/24/0020,By week,Alabama,Week-ending,0,1090,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,03/02/0020,03/02/0020,By week,Alabama,Week-ending,0,1154,1.11,63,0,14,77,
06/25/2020,03/09/0020,03/09/0020,By week,Alabama,Week-ending,0,1048,1,58,0,13,71,
06/25/2020,03/16/0020,03/16/0020,By week,Alabama,Week-ending,0,1075,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,03/23/0020,03/23/0020,By week,Alabama,Week-ending,,1045,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,03/30/0020,03/30/0020,By week,Alabama,Week-ending,23,1054,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,04/06/0020,04/06/0020,By week,Alabama,Week-ending,49,1134,1.1,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,04/13/0020,04/13/0020,By week,Alabama,Week-ending,81,1115,1.09,85,27,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,04/20/0020,04/20/0020,By week,Alabama,Week-ending,89,1120,1.14,93,26,0,156,
06/25/2020,04/27/0020,04/27/0020,By week,Alabama,Week-ending,82,1111,1.1,76,19,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,05/04/0020,05/04/0020,By week,Alabama,Week-ending,77,1106,1.11,85,24,,139,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,05/11/0020,05/11/0020,By week,Alabama,Week-ending,108,1129,1.12,90,32,0,166,
06/25/2020,05/18/0020,05/18/0020,By week,Alabama,Week-ending,85,1073,1.07,83,27,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,05/25/0020,05/25/0020,By week,Alabama,Week-ending,71,1062,1.08,77,22,0,126,
06/25/2020,06/01/0020,06/01/0020,By week,Alabama,Week-ending,87,947,0.95,83,26,,145,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,06/08/0020,06/08/0020,By week,Alabama,Week-ending,62,907,0.88,68,21,,110,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,06/15/0020,06/15/0020,By week,Alabama,Week-ending,30,688,0.68,35,10,0,55,
06/25/2020,06/22/0020,06/22/0020,By week,Alabama,Week-ending,,282,0.21,25,,0,31,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,02/03/0020,02/03/0020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/25/2020,02/10/0020,02/10/0020,By week,Alaska,Week-ending,0,94,1.26,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
