Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/28/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58439,0.98,3785,0,479,4264,
07/28/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59201,0.99,3787,0,520,4308,
07/28/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58470,0.99,3812,0,554,4366,
07/28/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58558,1.01,3674,1,563,4241,
07/28/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,7,58804,1.02,3796,4,649,4448,
07/28/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,58859,1.02,3922,17,625,4564,
07/28/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57783,1.01,3911,27,612,4547,
07/28/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,565,58618,1.03,4503,251,550,5360,
07/28/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3142,62616,1.12,6143,1419,440,8256,
07/28/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9937,71854,1.29,9860,4725,477,15313,
07/28/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16079,78584,1.42,11924,7191,472,20944,
07/28/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16969,76265,1.41,11335,7274,265,21106,
07/28/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15310,73251,1.36,10299,6564,143,19092,
07/28/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13027,68624,1.28,8870,5474,65,16468,
07/28/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11031,66031,1.25,7745,4657,47,14156,
07/28/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9023,63525,1.21,6644,3720,20,11964,
07/28/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7049,60616,1.16,5772,2927,23,9913,
07/28/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6011,58307,1.12,5147,2435,11,8734,
07/28/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4873,56998,1.09,4756,2096,11,7544,
07/28/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4051,55201,1.07,4328,1806,11,6581,
07/28/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3588,54161,1.05,4100,1522,5,6171,
07/28/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3395,53124,1.03,3819,1390,10,5833,
07/28/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,3714,51937,1,3851,1640,3,5926,
07/28/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,3896,49254,0.96,4110,1863,6,6149,
07/28/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,2585,37142,0.72,2765,1186,7,4170,
07/28/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,365,11431,0.22,687,186,2,867,
07/28/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
07/28/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/28/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/28/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1093,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/28/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1157,1.11,63,0,14,77,
07/28/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1052,1.01,58,0,13,71,
07/28/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1083,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/28/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1050,1.03,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
