Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/06/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58256,0.98,3769,0,478,4247,
07/06/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58958,0.99,3764,0,518,4283,
07/06/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58133,0.99,3783,0,552,4335,
07/06/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,57996,1,3643,1,559,4206,
07/06/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58287,1.01,3769,3,639,4410,
07/06/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,33,58553,1.01,3901,16,622,4539,
07/06/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57479,1.01,3887,27,611,4522,
07/06/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,553,58133,1.02,4477,247,543,5319,
07/06/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3058,62162,1.11,6065,1377,440,8136,
07/06/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9521,71110,1.27,9657,4551,463,14867,
07/06/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15719,77935,1.4,11758,7045,469,20563,
07/06/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16374,75313,1.4,11023,6995,261,20477,
07/06/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,14144,71573,1.33,9752,6053,143,17890,
07/06/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11718,66487,1.23,8302,4966,62,15096,
07/06/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10808,64577,1.22,7573,4582,46,13836,
07/06/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8856,61546,1.16,6494,3665,19,11701,
07/06/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6820,57899,1.1,5566,2850,21,9554,
07/06/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5681,54746,1.05,4861,2311,10,8241,
