Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/04/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,57683,0.97,3725,0,476,4201,
06/04/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58305,0.98,3720,0,513,4234,
06/04/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57659,0.98,3752,0,543,4295,
06/04/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,3,57736,0.99,3623,1,556,4181,
06/04/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58101,1.01,3748,3,631,4381,
06/04/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58240,1.01,3867,16,618,4500,
06/04/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57103,1,3866,27,607,4497,
06/04/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,544,57621,1.02,4414,245,534,5241,
06/04/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3018,61437,1.1,5983,1364,437,8024,
06/04/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9406,69647,1.25,9503,4512,458,14632,
06/04/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15494,75526,1.36,11508,6953,462,20174,
06/04/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16016,72408,1.34,10710,6858,254,19939,
06/04/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13648,67883,1.26,9353,5871,141,17175,
06/04/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,10888,62268,1.16,7795,4677,56,14043,
06/04/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,9661,58876,1.12,6843,4111,43,12427,
06/04/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,7126,52782,1,5378,2965,17,9555,
06/04/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,3601,39579,0.76,3309,1496,14,5428,
06/04/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,818,19834,0.38,1172,328,0,1662,
06/04/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1020,1,56,0,14,70,
06/04/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1109,1,61,0,10,71,
06/04/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1082,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/04/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1082,1.1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/04/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1146,1,63,0,14,77,
06/04/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1039,0.99,58,0,13,71,
06/04/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1066,1.02,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/04/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1041,1.02,72,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/04/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,22,1042,1.09,68,,,91,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
