Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/27/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58420,0.98,3783,0,479,4262,
07/27/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59179,0.99,3786,0,520,4307,
07/27/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58459,0.99,3812,0,554,4366,
07/27/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58536,1.01,3673,1,563,4240,
07/27/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,7,58748,1.02,3791,4,647,4441,
07/27/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,58786,1.02,3920,17,625,4562,
07/27/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57751,1.01,3908,27,612,4544,
07/27/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,565,58612,1.03,4502,251,550,5359,
07/27/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3142,62610,1.12,6141,1419,440,8254,
07/27/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9938,71849,1.29,9860,4725,477,15314,
07/27/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16078,78577,1.42,11922,7191,472,20941,
07/27/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16970,76257,1.41,11335,7274,265,21107,
07/27/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15307,73237,1.36,10297,6562,143,19089,
07/27/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13027,68610,1.28,8869,5474,65,16467,
07/27/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11029,66017,1.25,7746,4658,47,14154,
07/27/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9020,63508,1.21,6645,3720,20,11962,
07/27/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7047,60598,1.16,5771,2925,23,9912,
07/27/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6011,58280,1.12,5146,2435,11,8733,
07/27/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4868,56954,1.09,4751,2094,11,7536,
07/27/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4046,55144,1.06,4322,1802,11,6574,
07/27/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3580,54050,1.05,4086,1518,5,6153,
07/27/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3384,52907,1.03,3806,1386,10,5813,
07/27/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,3689,51473,0.99,3822,1627,3,5885,
07/27/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,3814,48147,0.93,4009,1820,6,6009,
07/27/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,2373,34422,0.67,2518,1079,7,3818,
07/27/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,257,8094,0.16,489,139,1,608,
07/27/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
07/27/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/27/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1093,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1157,1.11,63,0,14,77,
07/27/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1052,1.01,58,0,13,71,
07/27/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1083,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1049,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1062,1.04,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1144,1.11,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1126,1.1,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1132,1.15,94,26,0,157,
07/27/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1125,1.12,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1125,1.13,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/27/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,113,1151,1.14,93,34,,172,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
