Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/01/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58559,0.99,3794,0,479,4273,
09/01/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59271,0.99,3797,0,520,4318,
09/01/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58674,1,3822,0,557,4379,
09/01/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58715,1.01,3696,1,564,4264,
09/01/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59138,1.03,3817,5,654,4475,
09/01/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59476,1.03,3952,17,631,4600,
09/01/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,58197,1.02,3942,27,619,4585,
09/01/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,58851,1.04,4522,252,560,5394,
09/01/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3152,62810,1.12,6162,1425,441,8280,
09/01/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10000,72078,1.29,9898,4746,478,15394,
09/01/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16155,78802,1.42,11969,7215,474,21043,
09/01/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17035,76465,1.41,11368,7292,266,21188,
09/01/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15393,73526,1.37,10340,6587,143,19193,
09/01/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13114,68927,1.28,8917,5500,65,16576,
09/01/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11138,66488,1.26,7804,4693,47,14286,
09/01/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9136,64125,1.22,6723,3759,21,12118,
09/01/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7128,61218,1.18,5842,2948,24,10041,
09/01/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6083,59220,1.14,5226,2464,12,8857,
09/01/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4952,58323,1.11,4849,2128,11,7684,
09/01/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4159,57375,1.11,4482,1849,11,6800,
09/01/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3762,57141,1.11,4302,1586,7,6484,
09/01/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3719,57419,1.12,4163,1528,10,6363,
09/01/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4363,58064,1.12,4413,1942,4,6835,
09/01/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5479,59079,1.15,5289,2601,9,8176,
09/01/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6752,59470,1.16,5835,3258,12,9338,
09/01/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7525,59505,1.17,6206,3628,9,10108,
09/01/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7091,57887,1.13,5948,3452,12,9593,
09/01/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,6299,55027,1.07,5606,3158,8,8752,
09/01/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,4501,48745,0.95,4392,2248,5,6647,
09/01/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,1660,32171,0.63,2230,810,4,3083,
09/01/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,150,7239,0.14,363,80,0,433,
09/01/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1023,0.94,56,0,14,70,
09/01/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1115,1,61,0,10,71,
09/01/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1091,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/01/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1095,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/01/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1159,1.12,63,0,14,77,
09/01/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
09/01/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1084,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/01/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1055,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
