Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/24/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,58150,0.98,3765,0,476,4242,
06/24/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58709,0.98,3750,0,515,4266,
06/24/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57868,0.98,3765,0,549,4314,
06/24/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,57852,1,3639,1,557,4200,
06/24/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58236,1.01,3761,3,637,4400,
06/24/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,33,58500,1.01,3898,16,620,4534,
06/24/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57403,1.01,3883,27,609,4516,
06/24/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,549,58040,1.02,4464,245,542,5304,
06/24/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3047,62030,1.11,6042,1374,439,8104,
06/24/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9499,70765,1.27,9618,4542,461,14813,
06/24/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15693,77370,1.4,11700,7028,467,20494,
06/24/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16343,74718,1.38,10978,6988,260,20407,
06/24/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,14090,70830,1.32,9697,6034,142,17799,
06/24/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11649,65638,1.22,8200,4927,60,14962,
06/24/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10719,63287,1.2,7467,4538,46,13685,
06/24/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8723,59732,1.14,6349,3612,19,11476,
06/24/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6615,55755,1.07,5359,2769,19,9223,
06/24/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5340,52225,1.01,4570,2168,10,7752,
06/24/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,3697,47521,0.9,3770,1602,9,5874,
06/24/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,1665,35666,0.66,2275,729,6,3215,
06/24/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,271,15221,0.28,864,123,1,1013,
06/24/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
06/24/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1111,1,61,0,10,71,
06/24/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1086,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1088,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1154,1.11,63,0,14,77,
06/24/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1047,1,58,0,13,71,
06/24/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1075,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1045,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/24/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1053,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
