Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/06/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58606,0.99,3798,0,479,4277,
10/06/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59314,0.99,3801,0,521,4323,
10/06/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58723,1,3831,0,559,4390,
10/06/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58761,1.01,3699,1,565,4268,
10/06/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59193,1.03,3824,5,654,4483,
10/06/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59600,1.03,3961,17,635,4613,
10/06/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58571,1.03,3964,28,625,4613,
10/06/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59109,1.04,4539,252,559,5410,
10/06/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3157,62894,1.13,6168,1426,441,8290,
10/06/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10019,72154,1.29,9906,4755,478,15413,
10/06/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16177,78915,1.42,11983,7223,474,21071,
10/06/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17065,76573,1.42,11383,7303,266,21222,
10/06/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15428,73663,1.37,10356,6594,144,19237,
10/06/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13146,69074,1.29,8931,5513,65,16609,
10/06/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11166,66655,1.26,7822,4705,47,14320,
10/06/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9162,64312,1.23,6755,3771,21,12164,
10/06/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7161,61420,1.18,5869,2957,24,10092,
10/06/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6107,59455,1.15,5255,2475,12,8899,
10/06/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4987,58659,1.12,4869,2134,11,7733,
10/06/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4191,57758,1.11,4514,1854,11,6859,
10/06/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3799,57654,1.12,4342,1594,8,6554,
10/06/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3778,58134,1.13,4227,1544,11,6471,
10/06/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4455,59381,1.14,4514,1979,4,6991,
10/06/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5666,61319,1.2,5472,2683,9,8464,
10/06/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7042,62350,1.22,6103,3404,12,9750,
10/06/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8027,63005,1.24,6617,3892,10,10757,
10/06/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8061,62383,1.23,6641,3964,13,10744,
10/06/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7568,62189,1.22,6600,3849,9,10325,
10/06/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6930,61369,1.21,6253,3542,5,9643,
10/06/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,5948,58977,1.17,5629,3024,12,8562,
10/06/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5241,56397,1.1,5092,2651,11,7688,
10/06/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4397,53881,1.05,4615,2220,7,6796,
10/06/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,3773,51406,0.99,4173,1885,7,6066,
10/06/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,2985,47506,0.91,3561,1446,3,5103,
10/06/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,1570,35989,0.69,2384,778,0,3176,
10/06/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,203,11094,0.21,581,94,0,690,
10/06/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
10/06/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
10/06/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
10/06/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
10/06/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1086,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1056,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1071,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1131,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1138,1.16,94,26,0,157,
10/06/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1133,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1146,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1162,1.15,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,94,1142,1.14,89,30,,154,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,79,1144,1.17,82,23,0,138,
10/06/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1101,1.13,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,88,1160,1.15,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1130,1.19,75,29,0,127,
10/06/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1079,1.11,78,25,0,141,
10/06/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,101,1137,1.22,82,30,0,153,
10/06/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,120,1189,1.21,92,47,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,133,1243,1.25,94,36,0,191,
10/06/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,187,1266,1.32,100,45,0,242,
10/06/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,245,1307,1.4,133,87,0,291,
10/06/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,260,1335,1.38,156,94,,323,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,254,1326,1.37,131,85,,301,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,220,1260,1.33,137,80,0,277,
10/06/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,199,1233,1.32,113,60,0,252,
10/06/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,172,1125,1.18,124,68,0,228,
10/06/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,134,1089,1.12,99,51,0,182,
10/06/2020,09/12/2020,09/12/2020,By week,Alabama,Week-ending,113,1042,1.09,94,41,0,166,
10/06/2020,09/19/2020,09/19/2020,By week,Alabama,Week-ending,104,877,0.91,81,40,0,145,
10/06/2020,09/26/2020,09/26/2020,By week,Alabama,Week-ending,33,545,0.55,28,,0,53,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,10/03/2020,10/03/2020,By week,Alabama,Week-ending,,106,0.11,,,0,12,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
10/06/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,69,0.87,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,86,1,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,62,0.79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,87,0.98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/06/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,89,1.14,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
