Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/05/2021,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58797,0.99,3815,0,481,4296,
01/05/2021,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59363,0.99,3811,0,521,4333,
01/05/2021,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58775,1,3838,0,560,4398,
01/05/2021,02/22/2020,02/22/2020,By week,United States,Week-ending,4,58854,1.01,3708,1,566,4277,
01/05/2021,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59264,1.03,3833,5,656,4493,
01/05/2021,03/07/2020,03/07/2020,By week,United States,Week-ending,36,59654,1.03,3975,18,635,4627,
01/05/2021,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58621,1.03,3969,28,626,4622,
01/05/2021,03/21/2020,03/21/2020,By week,United States,Week-ending,574,59158,1.04,4543,250,559,5419,
01/05/2021,03/28/2020,03/28/2020,By week,United States,Week-ending,3170,62950,1.13,6180,1434,445,8310,
01/05/2021,04/04/2020,04/04/2020,By week,United States,Week-ending,10046,72237,1.29,9923,4764,478,15448,
01/05/2021,04/11/2020,04/11/2020,By week,United States,Week-ending,16210,78993,1.43,12000,7231,473,21113,
01/05/2021,04/18/2020,04/18/2020,By week,United States,Week-ending,17095,76677,1.42,11397,7314,265,21254,
01/05/2021,04/25/2020,04/25/2020,By week,United States,Week-ending,15465,73810,1.37,10381,6608,144,19285,
01/05/2021,05/02/2020,05/02/2020,By week,United States,Week-ending,13169,69227,1.29,8946,5516,65,16644,
01/05/2021,05/09/2020,05/09/2020,By week,United States,Week-ending,11190,66742,1.27,7833,4710,48,14351,
01/05/2021,05/16/2020,05/16/2020,By week,United States,Week-ending,9184,64409,1.23,6773,3780,21,12195,
01/05/2021,05/23/2020,05/23/2020,By week,United States,Week-ending,7199,61539,1.18,5890,2971,24,10137,
01/05/2021,05/30/2020,05/30/2020,By week,United States,Week-ending,6138,59600,1.15,5275,2485,12,8940,
