Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
08/25/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58506,0.99,3789,0,479,4268,
08/25/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59254,0.99,3794,0,520,4315,
08/25/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58649,1,3820,0,554,4374,
08/25/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58695,1.01,3690,1,564,4258,
08/25/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59118,1.03,3816,5,654,4475,
08/25/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59433,1.03,3949,17,631,4597,
08/25/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,58145,1.02,3939,27,617,4580,
08/25/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,570,58801,1.04,4520,252,556,5387,
08/25/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3150,62767,1.12,6159,1425,441,8275,
08/25/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9996,72015,1.29,9889,4745,478,15382,
08/25/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16149,78749,1.42,11959,7212,473,21028,
08/25/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17033,76418,1.41,11364,7292,265,21181,
08/25/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15385,73464,1.37,10333,6584,143,19181,
08/25/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13107,68896,1.28,8911,5496,65,16567,
08/25/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11132,66452,1.26,7800,4692,47,14277,
08/25/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9126,64087,1.22,6715,3757,21,12102,
08/25/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7120,61169,1.17,5832,2943,24,10028,
08/25/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6074,59154,1.14,5219,2459,12,8846,
08/25/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4945,58252,1.11,4841,2125,11,7672,
08/25/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4154,57280,1.11,4478,1847,11,6793,
08/25/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3751,56976,1.1,4292,1580,7,6469,
08/25/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3703,57102,1.11,4135,1519,10,6328,
08/25/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4323,57569,1.11,4369,1920,4,6773,
