Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
06/22/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,1,57963,0.98,3753,0,476,4230,
06/22/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58480,0.98,3737,0,514,4252,
06/22/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57757,0.98,3758,0,548,4306,
06/22/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,4,57834,1,3636,1,557,4196,
06/22/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58221,1.01,3760,3,637,4399,
06/22/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,58479,1.01,3895,16,619,4529,
06/22/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57369,1.01,3880,27,608,4512,
06/22/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,548,58007,1.02,4460,245,542,5299,
06/22/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3043,61973,1.11,6037,1372,438,8096,
06/22/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9490,70599,1.26,9601,4540,460,14788,
06/22/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15676,77070,1.38,11683,7022,466,20465,
06/22/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16315,74420,1.38,10951,6976,260,20364,
06/22/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,14062,70502,1.31,9663,6022,142,17749,
06/22/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,11598,65356,1.22,8171,4910,60,14899,
06/22/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,10620,62895,1.19,7398,4490,46,13565,
06/22/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,8602,59109,1.13,6272,3560,19,11330,
06/22/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,6445,54789,1.05,5254,2706,19,9011,
06/22/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5111,50557,0.97,4416,2081,10,7456,
06/22/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,3357,43199,0.82,3388,1446,7,5306,
06/22/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,998,22758,0.44,1415,428,1,1986,
06/22/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,32,1645,0.03,100,17,0,115,
06/22/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1021,0.93,56,0,14,70,
06/22/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1110,1,61,0,10,71,
06/22/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1085,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/22/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1086,1,68,0,,72,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/22/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1154,1.11,63,0,14,77,
06/22/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1045,1,58,0,13,71,
06/22/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1072,0.99,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/22/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1044,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
06/22/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1050,1.03,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
