Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/26/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58616,0.99,3799,0,479,4278,
10/26/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59325,0.99,3805,0,521,4327,
10/26/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58740,1,3832,0,560,4392,
10/26/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58765,1.01,3699,1,565,4268,
10/26/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59204,1.03,3825,5,655,4485,
10/26/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59609,1.03,3965,17,634,4616,
10/26/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,56,58597,1.03,3965,28,625,4617,
10/26/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,572,59124,1.04,4539,250,558,5412,
10/26/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3166,62912,1.13,6173,1433,442,8298,
10/26/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10034,72173,1.29,9914,4762,478,15429,
10/26/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16192,78936,1.42,11989,7228,473,21087,
10/26/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17077,76601,1.42,11386,7306,265,21233,
10/26/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15445,73697,1.37,10365,6601,144,19256,
10/26/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13154,69111,1.29,8936,5514,65,16621,
10/26/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11176,66691,1.26,7825,4707,48,14332,
10/26/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9172,64351,1.23,6760,3775,21,12175,
10/26/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7183,61475,1.18,5883,2968,24,10117,
10/26/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6117,59507,1.15,5261,2479,12,8911,
10/26/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4993,58733,1.12,4879,2138,11,7745,
10/26/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4201,57849,1.12,4519,1857,11,6871,
10/26/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3803,57774,1.12,4349,1596,8,6563,
10/26/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3786,58250,1.13,4238,1546,11,6488,
10/26/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4480,59552,1.15,4531,1987,4,7025,
10/26/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5708,61583,1.2,5496,2693,10,8520,
10/26/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7091,62777,1.23,6142,3421,12,9821,
10/26/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8096,63810,1.26,6687,3923,10,10865,
10/26/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8173,63674,1.25,6761,4020,13,10920,
10/26/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7716,62916,1.23,6710,3930,9,10502,
10/26/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,7073,62439,1.23,6390,3614,5,9851,
10/26/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6158,60792,1.21,5803,3126,12,8844,
10/26/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5413,58448,1.15,5280,2750,11,7949,
10/26/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4652,56983,1.11,4887,2341,9,7203,
10/26/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4213,55765,1.08,4609,2126,7,6701,
10/26/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3782,54845,1.06,4293,1827,5,6253,
10/26/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,3701,54474,1.05,4359,1832,3,6230,
10/26/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,3371,51400,0.97,3981,1602,7,5757,
10/26/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,3114,47345,0.9,3613,1509,9,5225,
10/26/2020,10/17/2020,10/17/2020,By week,United States,Week-ending,1477,31772,0.59,2106,685,6,2902,
10/26/2020,10/24/2020,10/24/2020,By week,United States,Week-ending,149,7538,0.14,387,71,1,466,
10/26/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
10/26/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
10/26/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
10/26/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
10/26/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1088,1.01,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1057,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1071,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1132,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/26/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1139,1.16,94,26,0,157,
