Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/14/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58574,0.99,3796,0,479,4275,
09/14/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59283,0.99,3799,0,520,4320,
09/14/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58693,1,3824,0,558,4382,
09/14/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58728,1.01,3698,1,564,4266,
09/14/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59158,1.03,3822,5,654,4480,
09/14/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59544,1.03,3957,17,632,4606,
09/14/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58466,1.02,3958,28,625,4607,
09/14/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59035,1.04,4534,252,560,5406,
09/14/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3152,62869,1.13,6165,1424,442,8285,
09/14/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10008,72122,1.29,9903,4748,479,15406,
09/14/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16165,78853,1.42,11979,7220,474,21058,
09/14/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17049,76524,1.41,11376,7297,266,21205,
09/14/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15410,73595,1.37,10349,6590,143,19216,
09/14/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13123,68990,1.28,8918,5500,65,16586,
09/14/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11149,66550,1.26,7814,4699,47,14301,
09/14/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9144,64182,1.22,6733,3761,21,12134,
09/14/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7139,61291,1.18,5850,2950,24,10058,
09/14/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6091,59322,1.14,5238,2467,12,8874,
09/14/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4969,58472,1.12,4860,2131,11,7709,
09/14/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4173,57569,1.11,4493,1850,11,6824,
09/14/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3782,57406,1.11,4323,1589,7,6522,
09/14/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3741,57824,1.12,4195,1535,10,6410,
09/14/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4407,58772,1.13,4465,1955,4,6918,
09/14/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5571,60181,1.17,5382,2642,9,8320,
09/14/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6909,60895,1.19,5960,3339,12,9539,
09/14/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7828,61347,1.21,6447,3797,10,10483,
09/14/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7653,60360,1.18,6350,3750,12,10259,
09/14/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7118,59547,1.16,6220,3589,8,9754,
