Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
05/28/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,57627,0.97,3720,0,475,4195,
05/28/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,58278,0.98,3716,0,510,4227,
05/28/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,57616,0.98,3750,0,542,4292,
05/28/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,2,57688,0.99,3617,0,554,4173,
05/28/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,5,58020,1.01,3737,3,631,4370,
05/28/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,32,57793,1,3827,16,615,4457,
05/28/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,51,56572,0.99,3830,26,600,4454,
05/28/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,539,57062,1.01,4372,243,530,5192,
05/28/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,2997,60766,1.09,5932,1354,430,7956,
05/28/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9345,68936,1.24,9426,4487,454,14515,
05/28/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,15320,74510,1.35,11363,6870,458,19936,
05/28/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,15739,71120,1.32,10524,6750,251,19583,
05/28/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,13146,66216,1.23,9096,5681,138,16603,
05/28/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,10202,59920,1.12,7403,4395,53,13245,
05/28/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,8618,54395,1.03,6151,3624,40,11176,
05/28/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,4582,40405,0.77,3669,1853,13,6411,
05/28/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,793,14955,0.29,964,300,,1464,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
05/28/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1019,0.93,56,0,14,70,
05/28/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1108,1,61,0,10,71,
05/28/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1080,0.99,75,0,,81,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
