Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
10/14/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58612,0.99,3799,0,479,4278,
10/14/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59325,0.99,3804,0,521,4326,
10/14/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58733,1,3831,0,560,4391,
10/14/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58767,1.01,3699,1,565,4268,
10/14/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,10,59201,1.03,3824,5,654,4483,
10/14/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59611,1.03,3962,17,635,4614,
10/14/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,55,58588,1.03,3965,28,625,4616,
10/14/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,572,59113,1.04,4539,250,559,5413,
10/14/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3161,62903,1.13,6169,1429,441,8292,
10/14/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10025,72162,1.29,9909,4756,478,15421,
10/14/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16190,78922,1.42,11987,7228,474,21083,
10/14/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17073,76585,1.42,11385,7305,265,21229,
10/14/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15434,73676,1.37,10358,6595,144,19244,
10/14/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13153,69083,1.29,8932,5513,65,16617,
10/14/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11169,66672,1.26,7822,4705,47,14323,
10/14/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9166,64334,1.23,6759,3774,21,12169,
10/14/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7176,61450,1.18,5876,2963,24,10108,
10/14/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6114,59479,1.15,5260,2478,12,8908,
10/14/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4990,58698,1.12,4874,2135,11,7740,
10/14/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4196,57802,1.12,4515,1856,11,6863,
10/14/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3801,57707,1.12,4344,1595,8,6557,
10/14/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3783,58180,1.13,4234,1546,11,6481,
10/14/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4469,59447,1.15,4524,1985,4,7009,
10/14/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5689,61407,1.2,5483,2688,10,8493,
10/14/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,7062,62496,1.23,6116,3411,12,9776,
10/14/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,8069,63234,1.25,6649,3911,10,10812,
10/14/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,8120,62749,1.23,6698,3994,13,10830,
10/14/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7668,62613,1.22,6673,3907,9,10440,
10/14/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6998,61938,1.22,6334,3584,5,9750,
10/14/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,6062,59922,1.19,5726,3083,12,8714,
10/14/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,5344,57340,1.12,5189,2714,11,7825,
10/14/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,4543,55299,1.08,4747,2298,8,6997,
10/14/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,4071,53766,1.04,4440,2048,7,6468,
10/14/2020,09/19/2020,09/19/2020,By week,United States,Week-ending,3569,52320,1.01,4067,1726,3,5913,
10/14/2020,09/26/2020,09/26/2020,By week,United States,Week-ending,3114,49076,0.94,3828,1559,2,5385,
10/14/2020,10/03/2020,10/03/2020,By week,United States,Week-ending,1837,37639,0.71,2582,865,4,3558,
10/14/2020,10/10/2020,10/10/2020,By week,United States,Week-ending,319,14788,0.28,784,143,2,962,
10/14/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
10/14/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
10/14/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1161,1.12,63,0,14,77,
10/14/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
10/14/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1087,1.01,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1056,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1071,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1153,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1131,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
10/14/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1139,1.16,94,26,0,157,
