Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
07/21/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58369,0.98,3778,0,479,4257,
07/21/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59129,0.99,3782,0,519,4302,
07/21/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58416,0.99,3809,0,554,4363,
07/21/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58474,1.01,3669,1,563,4236,
07/21/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,6,58659,1.02,3784,3,645,4432,
07/21/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,34,58736,1.02,3914,16,625,4556,
07/21/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,57732,1.01,3906,27,612,4542,
07/21/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,563,58590,1.03,4499,250,550,5355,
07/21/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3139,62586,1.12,6136,1418,440,8247,
07/21/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,9920,71809,1.28,9852,4722,477,15291,
07/21/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16049,78507,1.42,11917,7188,472,20910,
07/21/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,16943,76199,1.41,11323,7269,264,21073,
07/21/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15291,73162,1.36,10288,6559,143,19067,
07/21/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13017,68443,1.27,8858,5473,65,16447,
07/21/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11010,65731,1.25,7718,4650,46,14115,
07/21/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9000,63189,1.2,6626,3715,19,11927,
07/21/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7021,60167,1.15,5750,2921,23,9869,
07/21/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,5981,57791,1.11,5116,2423,11,8685,
07/21/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4834,56283,1.07,4704,2079,11,7470,
07/21/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4008,54141,1.04,4248,1787,11,6477,
07/21/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3496,52630,1.02,3958,1480,5,5979,
07/21/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3171,50785,0.98,3614,1301,10,5493,
07/21/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,3082,46699,0.89,3295,1337,2,5041,
07/21/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,2097,35647,0.69,2504,957,3,3647,
07/21/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,336,10577,0.21,579,143,1,773,
07/21/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1022,0.94,56,0,14,70,
07/21/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1114,1,61,0,10,71,
07/21/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1088,1,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1093,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1156,1.11,63,0,14,77,
07/21/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1052,1.01,58,0,13,71,
07/21/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1082,1,60,0,,67,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1048,1.02,71,,,78,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1060,1.04,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1142,1.11,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1124,1.1,86,27,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1129,1.15,94,26,0,157,
07/21/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1125,1.12,76,19,,141,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,78,1124,1.13,86,25,,140,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,111,1148,1.14,92,34,0,169,
07/21/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,89,1116,1.12,86,29,,147,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,75,1126,1.15,80,22,0,133,
07/21/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,102,1070,1.1,95,30,,168,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,84,1103,1.09,83,30,,138,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,73,1063,1.12,71,27,0,117,
07/21/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,80,997,1.02,77,25,0,132,
07/21/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,79,972,1.04,70,25,0,124,
07/21/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,81,879,0.89,68,31,0,118,
07/21/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,45,609,0.61,39,13,0,71,
07/21/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,11,122,0.13,,,0,17,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,84,0.94,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,88,1.01,0,0,0,0,
07/21/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,83,0.99,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,78,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,68,0.85,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,85,0.99,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,97,1.12,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,61,0.78,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,85,0.96,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,85,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,81,1.05,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,79,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,90,1.24,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,70,0.82,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/13/2020,06/13/2020,By week,Alaska,Week-ending,,80,0.97,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/20/2020,06/20/2020,By week,Alaska,Week-ending,0,65,0.76,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,06/27/2020,06/27/2020,By week,Alaska,Week-ending,0,54,0.7,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,07/04/2020,07/04/2020,By week,Alaska,Week-ending,0,42,0.5,0,0,0,0,
07/21/2020,07/11/2020,07/11/2020,By week,Alaska,Week-ending,0,28,0.32,0,0,0,0,
07/21/2020,07/18/2020,07/18/2020,By week,Alaska,Week-ending,0,,0.03,0,0,0,0,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
07/21/2020,02/01/2020,02/01/2020,By week,Arizona,Week-ending,0,1263,0.99,74,0,13,87,
07/21/2020,02/08/2020,02/08/2020,By week,Arizona,Week-ending,0,1261,1.01,79,0,11,90,
