Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/08/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58568,0.99,3795,0,479,4274,
09/08/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59282,0.99,3797,0,520,4318,
09/08/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58688,1,3824,0,558,4382,
09/08/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58723,1.01,3698,1,564,4266,
09/08/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59149,1.03,3821,5,654,4479,
09/08/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59507,1.03,3953,17,631,4601,
09/08/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,52,58303,1.02,3946,27,620,4590,
09/08/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,58966,1.04,4527,252,560,5399,
09/08/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3151,62853,1.13,6164,1424,442,8283,
09/08/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10007,72108,1.29,9902,4749,478,15402,
09/08/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16160,78837,1.42,11975,7217,474,21052,
09/08/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17039,76505,1.41,11373,7293,266,21196,
09/08/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15401,73569,1.37,10344,6587,143,19205,
09/08/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13114,68960,1.28,8917,5499,65,16577,
09/08/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11141,66521,1.26,7810,4695,47,14293,
09/08/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9143,64162,1.22,6730,3761,21,12130,
09/08/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7136,61266,1.18,5847,2949,24,10053,
09/08/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6090,59283,1.14,5233,2467,12,8868,
09/08/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4961,58406,1.12,4854,2130,11,7696,
09/08/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4163,57481,1.11,4485,1849,11,6807,
09/08/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3771,57301,1.11,4315,1586,7,6506,
09/08/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3728,57683,1.12,4180,1531,10,6386,
09/08/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4383,58557,1.13,4445,1950,4,6879,
09/08/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5518,59842,1.17,5342,2619,9,8250,
09/08/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6820,60431,1.18,5898,3288,12,9439,
09/08/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7676,60670,1.2,6339,3711,9,10309,
09/08/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7393,59372,1.16,6171,3612,12,9958,
09/08/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,6799,57887,1.13,5973,3419,8,9358,
09/08/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,5535,54280,1.07,5169,2772,5,7934,
09/08/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,3504,46411,0.91,3780,1726,6,5563,
09/08/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,1192,30152,0.59,1865,623,5,2438,
09/08/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,128,7652,0.09,394,64,1,459,
09/08/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1023,0.94,56,0,14,70,
