Data as of,Start week,End Week,Group,State,Indicator,COVID-19 Deaths,Total Deaths,Percent of Expected Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
09/18/2020,02/01/2020,02/01/2020,By week,United States,Week-ending,0,58576,0.99,3796,0,479,4275,
09/18/2020,02/08/2020,02/08/2020,By week,United States,Week-ending,1,59296,0.99,3799,0,520,4320,
09/18/2020,02/15/2020,02/15/2020,By week,United States,Week-ending,0,58697,1,3824,0,558,4382,
09/18/2020,02/22/2020,02/22/2020,By week,United States,Week-ending,5,58734,1.01,3699,1,564,4267,
09/18/2020,02/29/2020,02/29/2020,By week,United States,Week-ending,9,59167,1.03,3822,5,654,4480,
09/18/2020,03/07/2020,03/07/2020,By week,United States,Week-ending,35,59557,1.03,3957,17,632,4606,
09/18/2020,03/14/2020,03/14/2020,By week,United States,Week-ending,53,58506,1.02,3960,28,625,4609,
09/18/2020,03/21/2020,03/21/2020,By week,United States,Week-ending,571,59052,1.04,4534,252,560,5406,
09/18/2020,03/28/2020,03/28/2020,By week,United States,Week-ending,3152,62883,1.13,6167,1424,442,8287,
09/18/2020,04/04/2020,04/04/2020,By week,United States,Week-ending,10011,72134,1.29,9905,4750,479,15409,
09/18/2020,04/11/2020,04/11/2020,By week,United States,Week-ending,16172,78869,1.42,11984,7223,474,21067,
09/18/2020,04/18/2020,04/18/2020,By week,United States,Week-ending,17052,76536,1.41,11378,7298,266,21209,
09/18/2020,04/25/2020,04/25/2020,By week,United States,Week-ending,15415,73612,1.37,10352,6592,144,19222,
09/18/2020,05/02/2020,05/02/2020,By week,United States,Week-ending,13131,69007,1.28,8921,5503,65,16594,
09/18/2020,05/09/2020,05/09/2020,By week,United States,Week-ending,11154,66570,1.26,7818,4702,47,14307,
09/18/2020,05/16/2020,05/16/2020,By week,United States,Week-ending,9152,64215,1.22,6741,3767,21,12144,
09/18/2020,05/23/2020,05/23/2020,By week,United States,Week-ending,7145,61323,1.18,5849,2949,24,10064,
09/18/2020,05/30/2020,05/30/2020,By week,United States,Week-ending,6096,59365,1.15,5243,2470,12,8881,
09/18/2020,06/06/2020,06/06/2020,By week,United States,Week-ending,4976,58527,1.12,4860,2132,11,7715,
09/18/2020,06/13/2020,06/13/2020,By week,United States,Week-ending,4179,57624,1.11,4498,1850,11,6835,
09/18/2020,06/20/2020,06/20/2020,By week,United States,Week-ending,3787,57497,1.11,4329,1590,7,6532,
09/18/2020,06/27/2020,06/27/2020,By week,United States,Week-ending,3750,57959,1.13,4210,1541,10,6428,
09/18/2020,07/04/2020,07/04/2020,By week,United States,Week-ending,4419,59094,1.14,4480,1959,4,6941,
09/18/2020,07/11/2020,07/11/2020,By week,United States,Week-ending,5610,60794,1.19,5421,2657,9,8383,
09/18/2020,07/18/2020,07/18/2020,By week,United States,Week-ending,6955,61648,1.21,6007,3360,12,9611,
09/18/2020,07/25/2020,07/25/2020,By week,United States,Week-ending,7897,62069,1.23,6520,3833,10,10589,
09/18/2020,08/01/2020,08/01/2020,By week,United States,Week-ending,7839,61035,1.2,6471,3851,13,10465,
09/18/2020,08/08/2020,08/08/2020,By week,United States,Week-ending,7301,60433,1.18,6362,3694,8,9974,
09/18/2020,08/15/2020,08/15/2020,By week,United States,Week-ending,6478,58589,1.15,5909,3314,5,9075,
09/18/2020,08/22/2020,08/22/2020,By week,United States,Week-ending,5313,55024,1.08,5151,2717,8,7753,
09/18/2020,08/29/2020,08/29/2020,By week,United States,Week-ending,4105,49496,0.96,4230,2096,10,6245,
09/18/2020,09/05/2020,09/05/2020,By week,United States,Week-ending,2093,38913,0.75,2769,1058,5,3807,
09/18/2020,09/12/2020,09/12/2020,By week,United States,Week-ending,485,22141,0.42,1204,249,1,1441,
09/18/2020,02/01/2020,02/01/2020,By week,Alabama,Week-ending,0,1024,0.94,56,0,14,70,
09/18/2020,02/08/2020,02/08/2020,By week,Alabama,Week-ending,0,1117,1.01,61,0,10,71,
09/18/2020,02/15/2020,02/15/2020,By week,Alabama,Week-ending,0,1093,1.01,76,0,,82,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/22/2020,02/22/2020,By week,Alabama,Week-ending,0,1096,1.01,68,0,,73,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/29/2020,02/29/2020,By week,Alabama,Week-ending,0,1160,1.12,63,0,14,77,
09/18/2020,03/07/2020,03/07/2020,By week,Alabama,Week-ending,0,1053,1.01,58,0,13,71,
09/18/2020,03/14/2020,03/14/2020,By week,Alabama,Week-ending,0,1085,1,61,0,,68,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/21/2020,03/21/2020,By week,Alabama,Week-ending,,1055,1.03,71,,,79,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/28/2020,03/28/2020,By week,Alabama,Week-ending,23,1070,1.05,68,,,92,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/04/2020,04/04/2020,By week,Alabama,Week-ending,49,1151,1.12,65,11,,106,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/11/2020,04/11/2020,By week,Alabama,Week-ending,81,1130,1.1,86,27,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/18/2020,04/18/2020,By week,Alabama,Week-ending,89,1136,1.16,94,26,0,157,
09/18/2020,04/25/2020,04/25/2020,By week,Alabama,Week-ending,83,1132,1.13,77,19,,142,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/02/2020,05/02/2020,By week,Alabama,Week-ending,81,1144,1.15,87,26,,143,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/09/2020,05/09/2020,By week,Alabama,Week-ending,115,1159,1.15,94,34,,175,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/16/2020,05/16/2020,By week,Alabama,Week-ending,93,1141,1.14,88,29,,153,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/23/2020,05/23/2020,By week,Alabama,Week-ending,78,1140,1.16,82,23,0,137,
09/18/2020,05/30/2020,05/30/2020,By week,Alabama,Week-ending,103,1096,1.12,95,30,,169,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,06/06/2020,06/06/2020,By week,Alabama,Week-ending,88,1151,1.14,87,32,,144,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,06/13/2020,06/13/2020,By week,Alabama,Week-ending,81,1126,1.19,74,29,0,126,
09/18/2020,06/20/2020,06/20/2020,By week,Alabama,Week-ending,88,1074,1.1,78,25,0,141,
09/18/2020,06/27/2020,06/27/2020,By week,Alabama,Week-ending,100,1133,1.22,81,30,0,151,
09/18/2020,07/04/2020,07/04/2020,By week,Alabama,Week-ending,120,1179,1.2,92,47,,165,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,07/11/2020,07/11/2020,By week,Alabama,Week-ending,133,1237,1.25,94,36,0,191,
09/18/2020,07/18/2020,07/18/2020,By week,Alabama,Week-ending,186,1254,1.3,100,45,0,241,
09/18/2020,07/25/2020,07/25/2020,By week,Alabama,Week-ending,242,1292,1.39,132,86,0,288,
09/18/2020,08/01/2020,08/01/2020,By week,Alabama,Week-ending,258,1325,1.37,156,94,,321,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,08/08/2020,08/08/2020,By week,Alabama,Week-ending,251,1294,1.34,128,84,,296,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,08/15/2020,08/15/2020,By week,Alabama,Week-ending,212,1203,1.27,133,78,0,267,
09/18/2020,08/22/2020,08/22/2020,By week,Alabama,Week-ending,179,1141,1.22,102,55,0,226,
09/18/2020,08/29/2020,08/29/2020,By week,Alabama,Week-ending,141,954,1,103,58,0,186,
09/18/2020,09/05/2020,09/05/2020,By week,Alabama,Week-ending,72,761,0.78,58,28,0,102,
09/18/2020,09/12/2020,09/12/2020,By week,Alabama,Week-ending,22,367,0.38,26,,0,40,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/01/2020,02/01/2020,By week,Alaska,Week-ending,0,85,0.95,0,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/08/2020,02/08/2020,By week,Alaska,Week-ending,0,95,1.27,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/15/2020,02/15/2020,By week,Alaska,Week-ending,0,89,1.02,0,0,0,0,
09/18/2020,02/22/2020,02/22/2020,By week,Alaska,Week-ending,0,83,1.02,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,02/29/2020,02/29/2020,By week,Alaska,Week-ending,0,84,1,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/07/2020,03/07/2020,By week,Alaska,Week-ending,0,79,0.92,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/14/2020,03/14/2020,By week,Alaska,Week-ending,0,92,1.09,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/21/2020,03/21/2020,By week,Alaska,Week-ending,0,69,0.87,,0,,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,03/28/2020,03/28/2020,By week,Alaska,Week-ending,,86,1,10,,,11,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/04/2020,04/04/2020,By week,Alaska,Week-ending,,98,1.13,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/11/2020,04/11/2020,By week,Alaska,Week-ending,,83,0.96,,,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/18/2020,04/18/2020,By week,Alaska,Week-ending,,80,1.03,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,04/25/2020,04/25/2020,By week,Alaska,Week-ending,0,62,0.79,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/02/2020,05/02/2020,By week,Alaska,Week-ending,0,87,0.98,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/09/2020,05/09/2020,By week,Alaska,Week-ending,,88,1.13,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/16/2020,05/16/2020,By week,Alaska,Week-ending,0,82,1.06,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/23/2020,05/23/2020,By week,Alaska,Week-ending,0,80,1.04,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,05/30/2020,05/30/2020,By week,Alaska,Week-ending,0,97,1.34,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
09/18/2020,06/06/2020,06/06/2020,By week,Alaska,Week-ending,0,77,0.91,,0,0,,One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards.
