section,category,description,date,metric,value,report_date,ObjectId
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/05/2020,Cumulative,103,01/16/2021,1
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/10/2020,3-Day Moving Average of Cases,4.333,01/16/2021,2
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/10/2020,Counts,172,01/16/2021,3
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,Cumulative,990,01/16/2021,4
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,3-Day Moving Average of Cases,155,01/16/2021,5
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,7-Day Moving Average of Cases,95.143,01/16/2021,6
Case Summary,Deaths,Deaths Among COVID-19 Cases in Colorado by Date of Death,03/10/2020,Counts,0,01/16/2021,7
Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,03/10/2020,Cumulative,1,01/16/2021,8
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/11/2020,Counts,20,01/16/2021,9
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date Reported to the State,03/11/2020,Cumulative,43,01/16/2021,10
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/05/2020,3-Day Moving Average of Cases,2,01/16/2021,11
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/11/2020,3-Day Moving Average of Cases,10.667,01/16/2021,12
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/11/2020,7-Day Moving Average of Cases,6.143,01/16/2021,13
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/05/2020,7-Day Moving Average of Cases,1.857,01/16/2021,14
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/28/2020,Counts,10,01/16/2021,15
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/06/2020,Counts,3,01/16/2021,16
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,02/16/2020,Counts,14,01/16/2021,17
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/11/2020,Counts,181,01/16/2021,18
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/25/2020,Cumulative,83,01/16/2021,19
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/13/2020,3-Day Moving Average of Cases,0,01/16/2021,20
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/11/2020,Cumulative,1171,01/16/2021,21
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/28/2020,Cumulative,185,01/16/2021,22
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,02/16/2020,Percent Change,-0.3,01/16/2021,23
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/06/2020,Cumulative,106,01/16/2021,24
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/11/2020,3-Day Moving Average of Cases,178.667,01/16/2021,25
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/25/2020,3-Day Moving Average of Cases,13,01/16/2021,26
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/13/2020,7-Day Moving Average of Cases,0,01/16/2021,27
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Week of Illness Onset,02/16/2020,Cumulative,142,01/16/2021,28
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/28/2020,3-Day Moving Average of Cases,8.667,01/16/2021,29
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/11/2020,7-Day Moving Average of Cases,114.429,01/16/2021,30
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/06/2020,3-Day Moving Average of Cases,2.333,01/16/2021,31
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/17/2020,Counts,2,01/16/2021,32
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/14/2020,Counts,8,01/16/2021,33
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/25/2020,7-Day Moving Average of Cases,5.714,01/16/2021,34
Case Summary,Deaths,Deaths Among COVID-19 Cases in Colorado by Date of Death,03/11/2020,Counts,0,01/16/2021,35
