section,category,description,date,metric,value,report_date,ObjectId
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/24/2020,3-Day Moving Average of Cases,5,08/27/2020,1
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/24/2020,7-Day Moving Average of Cases,3.714,08/27/2020,2
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/25/2020,Counts,4,08/27/2020,3
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/25/2020,Cumulative,66,08/27/2020,4
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/25/2020,3-Day Moving Average of Cases,5.667,08/27/2020,5
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/25/2020,7-Day Moving Average of Cases,4.143,08/27/2020,6
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/26/2020,Counts,7,08/27/2020,7
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/26/2020,Cumulative,73,08/27/2020,8
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/26/2020,3-Day Moving Average of Cases,6,08/27/2020,9
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/26/2020,7-Day Moving Average of Cases,4.857,08/27/2020,10
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/27/2020,Counts,10,08/27/2020,11
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/27/2020,Cumulative,83,08/27/2020,12
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/27/2020,3-Day Moving Average of Cases,7,08/27/2020,13
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/27/2020,7-Day Moving Average of Cases,5.429,08/27/2020,14
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/28/2020,Counts,9,08/27/2020,15
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/28/2020,Cumulative,92,08/27/2020,16
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/28/2020,3-Day Moving Average of Cases,8.667,08/27/2020,17
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/28/2020,7-Day Moving Average of Cases,6.429,08/27/2020,18
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,02/29/2020,Counts,11,08/27/2020,19
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,02/29/2020,Cumulative,103,08/27/2020,20
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/29/2020,3-Day Moving Average of Cases,10,08/27/2020,21
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/29/2020,7-Day Moving Average of Cases,7.714,08/27/2020,22
Case Summary,Cases,Cases of COVID-19 in Colorado by Week Reported to the State,03/01/2020,Counts,7,08/27/2020,23
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Week Reported to the State,03/01/2020,Cumulative,7,08/27/2020,24
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/01/2020,Counts,56,08/27/2020,25
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/01/2020,Cumulative,159,08/27/2020,26
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/01/2020,3-Day Moving Average of Cases,25.333,08/27/2020,27
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/01/2020,7-Day Moving Average of Cases,14.857,08/27/2020,28
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,03/01/2020,Counts,314,08/27/2020,29
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,03/01/2020,Percent Change,4.81,08/27/2020,30
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Week of Illness Onset,03/01/2020,Cumulative,417,08/27/2020,31
Demographics,Cases,Weekly Percent of Cases by Age Group,03/01/2020,0-19,0.143,08/27/2020,32
Demographics,Cases,Weekly Percent of Cases by Age Group,03/01/2020,40-59,0.571,08/27/2020,33
Demographics,Cases,Weekly Percent of Cases by Age Group,03/01/2020,60-79,0.286,08/27/2020,34
Demographics,Cases,Weekly Percent of Cases by Sex,03/01/2020,Female,0.714,08/27/2020,35
Demographics,Cases,Weekly Percent of Cases by Sex,03/01/2020,Male,0.286,08/27/2020,36
Demographics,Cases,Weekly Percent of Cases by Race and Ethnicity,03/01/2020,"Hispanic, All Races",0.143,08/27/2020,37
Demographics,Cases,Weekly Percent of Cases by Race and Ethnicity,03/01/2020,White - Non Hispanic,0.857,08/27/2020,38
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/02/2020,Counts,26,08/27/2020,39
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/02/2020,Cumulative,185,08/27/2020,40
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/02/2020,3-Day Moving Average of Cases,31,08/27/2020,41
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/02/2020,7-Day Moving Average of Cases,17.571,08/27/2020,42
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/03/2020,Counts,35,08/27/2020,43
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/03/2020,Cumulative,220,08/27/2020,44
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/03/2020,3-Day Moving Average of Cases,39,08/27/2020,45
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/03/2020,7-Day Moving Average of Cases,22,08/27/2020,46
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/04/2020,Counts,43,08/27/2020,47
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/04/2020,Cumulative,263,08/27/2020,48
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/04/2020,3-Day Moving Average of Cases,34.667,08/27/2020,49
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/04/2020,7-Day Moving Average of Cases,27.143,08/27/2020,50
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,01/26/2020,Counts,4,08/27/2020,51
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/05/2020,Counts,7,08/27/2020,52
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,02/13/2020,3-Day Moving Average of Cases,1,08/27/2020,53
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date Reported to the State,03/05/2020,Cumulative,7,08/27/2020,54
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/05/2020,Counts,39,08/27/2020,55
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/05/2020,Cumulative,302,08/27/2020,56
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/05/2020,3-Day Moving Average of Cases,39,08/27/2020,57
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/05/2020,7-Day Moving Average of Cases,31.286,08/27/2020,58
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/06/2020,Counts,0,08/27/2020,59
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date Reported to the State,03/06/2020,Cumulative,7,08/27/2020,60
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/06/2020,Counts,60,08/27/2020,61
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/06/2020,Cumulative,362,08/27/2020,62
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/06/2020,3-Day Moving Average of Cases,47.333,08/27/2020,63
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/06/2020,7-Day Moving Average of Cases,38.571,08/27/2020,64
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/07/2020,Counts,0,08/27/2020,65
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date Reported to the State,03/07/2020,Cumulative,7,08/27/2020,66
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/07/2020,3-Day Moving Average of Cases,2.333,08/27/2020,67
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/07/2020,Counts,55,08/27/2020,68
