section,category,description,date,metric,value,report_date,ObjectId
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,12/29/2019,Counts,30,01/15/2021,1
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Week of Illness Onset,12/29/2019,Cumulative,30,01/15/2021,2
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/01/2020,Counts,14,01/15/2021,3
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/01/2020,Cumulative,14,01/15/2021,4
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/02/2020,Counts,11,01/15/2021,5
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/02/2020,Cumulative,25,01/15/2021,6
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/03/2020,Counts,2,01/15/2021,7
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/03/2020,Cumulative,27,01/15/2021,8
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/03/2020,3-Day Moving Average of Cases,9,01/15/2021,9
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/04/2020,Counts,3,01/15/2021,10
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/04/2020,Cumulative,30,01/15/2021,11
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/04/2020,3-Day Moving Average of Cases,5.333,01/15/2021,12
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/05/2020,Counts,1,01/15/2021,13
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/05/2020,Cumulative,31,01/15/2021,14
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/05/2020,3-Day Moving Average of Cases,2,01/15/2021,15
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,01/05/2020,Counts,1,01/15/2021,16
Case Summary,Cases,Cases of COVID-19 in Colorado by Week of Illness Onset,01/05/2020,Percent Change,-0.97,01/15/2021,17
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Week of Illness Onset,01/05/2020,Cumulative,31,01/15/2021,18
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/06/2020,Counts,0,01/15/2021,19
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/06/2020,Cumulative,31,01/15/2021,20
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,01/06/2020,3-Day Moving Average of Cases,1.333,01/15/2021,21
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,01/07/2020,Counts,0,01/15/2021,22
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,01/07/2020,Cumulative,31,01/15/2021,23
