section,category,description,date,metric,value,report_date,ObjectId
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/09/2020,7-Day Moving Average of Cases,2.571,11/22/2020,1
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/09/2020,Counts,183,11/22/2020,2
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/09/2020,Cumulative,721,11/22/2020,3
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/09/2020,3-Day Moving Average of Cases,117.333,11/22/2020,4
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/09/2020,7-Day Moving Average of Cases,76,11/22/2020,5
Case Summary,Deaths,Deaths Among COVID-19 Cases in Colorado by Date of Death,03/09/2020,Counts,1,11/22/2020,6
Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,03/09/2020,Cumulative,1,11/22/2020,7
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/10/2020,Counts,6,11/22/2020,8
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date Reported to the State,03/10/2020,Cumulative,25,11/22/2020,9
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/10/2020,3-Day Moving Average of Cases,4.333,11/22/2020,10
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date Reported to the State,03/10/2020,7-Day Moving Average of Cases,3.429,11/22/2020,11
Case Summary,Cases,Cases of COVID-19 in Colorado by Date of Illness Onset,03/10/2020,Counts,173,11/22/2020,12
Case Summary,Cases,Cumulative COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,Cumulative,894,11/22/2020,13
Case Summary,Cases,3-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,3-Day Moving Average of Cases,156,11/22/2020,14
Case Summary,Cases,7-Day Average of COVID-19 Cases in Colorado by Date of Illness Onset,03/10/2020,7-Day Moving Average of Cases,95.714,11/22/2020,15
Case Summary,Deaths,Deaths Among COVID-19 Cases in Colorado by Date of Death,03/10/2020,Counts,0,11/22/2020,16
Case Summary,Deaths,Cumulative Deaths Among COVID-19 Cases in Colorado by Date of Death,03/10/2020,Cumulative,1,11/22/2020,17
Case Summary,Cases,Cases of COVID-19 in Colorado by Date Reported to the State,03/11/2020,Counts,19,11/22/2020,18
