Name,Desc_,Date,Cases,Tested,Test_Encounters,Deaths,DthCOVID19,Population,Rate,Hosp,Counties,Outbreaks,ObjectId
Colorado,State Data,02/23/2021,422390,2542555,6043583,5907,5802,5763976,7328.1,23293,64,3833,291
Colorado,State Data,02/24/2021,423558,2550473,6080273,5917,5837,5763976,7348.37,23349,64,3854,292
Colorado,State Data,02/25/2021,424677,2558435,6119346,5925,5860,5763976,7367.78,23385,64,3870,293
Colorado,State Data,02/26/2021,426198,2565792,6159303,5940,5874,5763976,7394.17,23438,64,3882,294
Colorado,State Data,02/27/2021,427462,2571888,6190522,5945,5874,5763976,7416.1,23459,64,3886,295
Colorado,State Data,02/28/2021,428303,2577355,6216201,5951,5874,5763976,7430.69,23476,64,3887,296
Colorado,State Data,03/01/2021,429839,2581721,6229855,5952,5903,5763976,7457.34,23550,64,3893,297
Colorado,State Data,03/02/2021,430615,2585390,6243861,5959,5927,5763976,7470.8,23593,64,3919,298
Colorado,State Data,03/03/2021,431670,2590863,6273669,5970,5954,5763976,7489.1,23735,64,3949,299
Colorado,State Data,03/04/2021,433021,2597695,6310233,5974,5960,5763976,7512.54,23791,64,3961,300
Colorado,State Data,03/05/2021,434654,2604007,6343360,5986,5995,5763976,7540.87,23863,64,3971,301
Colorado,State Data,03/06/2021,435762,2610434,6376960,5986,5995,5763976,7560.09,23886,64,3977,302
Colorado,State Data,03/07/2021,436602,2616541,6415123,5989,5995,5763976,7574.67,23904,64,3977,303
Colorado,State Data,03/08/2021,437187,2619973,6427032,5990,6022,5763976,7584.82,23909,64,3984,304
Colorado,State Data,03/09/2021,438025,2623006,6438401,5997,6035,5763976,7599.36,23993,64,3995,305
Colorado,State Data,03/10/2021,439265,2628000,6465963,6003,6049,5763976,7620.87,24024,64,4040,306
Colorado,State Data,03/11/2021,440220,2633031,6495184,6021,6056,5763976,7637.44,24073,64,4057,307
Colorado,State Data,03/12/2021,441511,2638897,6526285,6024,6072,5763976,7659.83,24127,64,4069,308
Colorado,State Data,03/13/2021,442753,2645720,6557486,6036,6072,5763976,7681.38,24185,64,4080,309
Colorado,State Data,03/14/2021,443968,2651715,6588233,6038,6072,5763976,7702.46,24200,64,4080,310
Colorado,State Data,03/15/2021,444390,2653236,6593650,6040,6115,5763976,7709.78,24233,64,4082,311
Colorado,State Data,03/16/2021,444712,2654490,6597592,6048,6126,5763976,7715.37,24250,64,4100,312
Colorado,State Data,03/17/2021,445338,2656831,6611085,6049,6131,5763976,7726.23,24261,64,4131,313
Colorado,State Data,03/18/2021,446580,2662341,6643515,6060,6142,5763976,7747.78,24289,64,4137,314
Colorado,State Data,03/19/2021,448362,2670534,6685482,6065,6149,5763976,7778.69,24452,64,4150,315
Colorado,State Data,03/20/2021,449828,2677318,6720931,6068,6149,5763976,7804.13,24482,64,4157,316
Colorado,State Data,03/21/2021,450630,2681036,6742446,6073,6149,5763976,7818.04,24490,64,4157,317
Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,,,,,,,,,,,,318
Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,,,,,,,,,,,,319
Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,,,,,,,,,,,,320
Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,,,,,,,,,,,,321
Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),,,,,,,,,,,,322
Colorado,State Data,10/20/2020,87582,1095721,1724038,2182,2060,5763976,1519.47,8332,64,971,323
Colorado,State Data,10/21/2020,88849,1103952,1742583,2194,2066,5763976,1541.45,8380,64,1011,324
Colorado,State Data,10/22/2020,90222,1113799,1764648,2198,2070,5763976,1565.27,8478,64,1028,325
Colorado,State Data,10/23/2020,91572,1124409,1790404,2211,2076,5763976,1588.7,8557,64,1043,326
Colorado,State Data,10/24/2020,93400,1137570,1818196,2218,2076,5763976,1620.41,8598,64,1056,327
Colorado,State Data,10/25/2020,95089,1149629,1842254,2223,2076,5763976,1649.71,8622,64,1057,328
Colorado,State Data,10/26/2020,97300,1168725,1874101,2226,2082,5763976,1688.07,8658,64,1064,329
Colorado,State Data,10/27/2020,98733,1177044,1892949,2236,2082,5763976,1712.93,8778,64,1099,330
Colorado,State Data,10/28/2020,100208,1185043,1910983,2249,2094,5763976,1738.52,8854,64,1142,331
Colorado,State Data,10/29/2020,102014,1196302,1936408,2268,2095,5763976,1769.85,8943,64,1166,332
Colorado,State Data,10/30/2020,104426,1207438,1963585,2278,2105,5763976,1811.7,9031,64,1197,333
Colorado,State Data,10/31/2020,107350,1222276,2004722,2285,2105,5763976,1862.43,9064,64,1216,334
Colorado,State Data,11/01/2020,109910,1236323,2034795,2288,2105,5763976,1906.84,9089,64,1216,335
Colorado,State Data,11/02/2020,112147,1249128,2060642,2292,2126,5763976,1945.65,9114,64,1221,336
Colorado,State Data,11/03/2020,114709,1259853,2082151,2311,2134,5763976,1990.1,9180,64,1268,337
Colorado,State Data,11/04/2020,117637,1272494,2109114,2333,2147,5763976,2040.9,9618,64,1337,338
Colorado,State Data,11/05/2020,121006,1287081,2141933,2353,2158,5763976,2099.35,9714,64,1350,339
Colorado,State Data,11/06/2020,124469,1303345,2177091,2376,2168,5763976,2159.43,9911,64,1378,340
Colorado,State Data,11/07/2020,127967,1320389,2214788,2389,2168,5763976,2220.12,9997,64,1403,341
Colorado,State Data,11/08/2020,130984,1334323,2245385,2394,2168,5763976,2272.46,10017,64,1408,342
Colorado,State Data,11/09/2020,134537,1351495,2274428,2408,2179,5763976,2334.1,10050,64,1426,343
Colorado,State Data,11/10/2020,138427,1367027,2306782,2427,2201,5763976,2401.59,10263,64,1472,344
Colorado,State Data,11/11/2020,142402,1387268,2347268,2443,2201,5763976,2470.55,10538,64,1551,345
Colorado,State Data,11/12/2020,147599,1389134,2391802,2468,2234,5763976,2560.72,10597,64,1572,346
Colorado,State Data,11/13/2020,154038,1415886,2443599,2504,2234,5763976,2672.43,10861,64,1597,347
Colorado,State Data,11/14/2020,159234,1436205,2485451,2525,2234,5763976,2762.57,11056,64,1637,348
Colorado,State Data,11/15/2020,163417,1454824,2523752,2546,2234,5763976,2835.14,11124,64,1650,349
Colorado,State Data,11/16/2020,167713,1472457,2560096,2578,2276,5763976,2909.68,11203,64,1666,350
Colorado,State Data,11/17/2020,172044,1491381,2599581,2608,2299,5763976,2984.81,11608,64,1718,351
Colorado,State Data,11/18/2020,176694,1511200,2640615,2651,2324,5763976,3065.49,11802,64,1810,352
Colorado,State Data,11/19/2020,182801,1537359,2695700,2730,2350,5763976,3171.44,11980,64,1853,353
Colorado,State Data,11/20/2020,188566,1563738,2752718,2745,2355,5763976,3271.46,12166,64,1873,354
Colorado,State Data,11/21/2020,194679,1589395,2807638,2787,2355,5763976,3377.51,12424,64,1906,355
Colorado,State Data,11/22/2020,198600,1611564,2855610,2806,2355,5763976,3445.54,12484,64,1908,356
Colorado,State Data,11/23/2020,202289,1630871,2901740,2810,2456,5763976,3509.54,12526,64,1925,357
Colorado,State Data,11/24/2020,206439,1645109,2939263,2860,2466,5763976,3581.54,12836,64,1990,358
Colorado,State Data,11/25/2020,210630,1662003,2980399,2906,2521,5763976,3654.25,13044,64,2086,359
Colorado,State Data,11/26/2020,216683,1689657,3046149,2957,2521,5763976,3759.26,13248,64,2117,360
Colorado,State Data,11/27/2020,220953,1707374,3091838,2977,2521,5763976,3833.34,13287,64,2131,361
Colorado,State Data,11/28/2020,225283,1725452,3143227,2983,2521,5763976,3908.47,13369,64,2135,362
Colorado,State Data,11/29/2020,228772,1737952,3175126,3003,2521,5763976,3969,13428,64,2136,363
Colorado,State Data,11/30/2020,232905,1754047,3218851,3037,2656,5763976,4040.7,13488,64,2143,364
Colorado,State Data,12/01/2020,237310,1768098,3255541,3109,2695,5763976,4117.12,14116,64,2207,365
Colorado,State Data,12/02/2020,241172,1779383,3288900,3193,2708,5763976,4184.13,14363,64,2310,366
Colorado,State Data,12/03/2020,247209,1797377,3343095,3320,2716,5763976,4288.86,14579,64,2336,367
Colorado,State Data,12/04/2020,252222,1815644,3397074,3338,2724,5763976,4375.83,14762,64,2357,368
Colorado,State Data,12/05/2020,257347,1815644,3442114,3357,2724,5763976,4464.75,14844,64,2383,369
Colorado,State Data,12/06/2020,260581,1858341,3478160,3356,2724,5763976,4520.86,14868,64,2386,370
Colorado,State Data,12/07/2020,264618,1873788,3516003,3358,2776,5763976,4590.89,14904,64,2403,371
Colorado,State Data,12/08/2020,268589,1888010,3551451,3372,2784,5763976,4659.79,14957,64,2403,372
Colorado,State Data,12/09/2020,272346,1899570,3591797,3639,2933,5763976,4724.97,15520,64,2526,373
Colorado,State Data,12/10/2020,276995,1914803,3642518,3759,3005,5763976,4805.62,15656,64,2558,374
Colorado,State Data,12/11/2020,281673,1928989,3691463,3846,3012,5763976,4886.78,15949,64,2583,375
