OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,159,6824,2330.01,155,4,2,2,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,57,2229,2557.2,53,4,1,1,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,16,1825,876.71,16,0,,,,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,32,5059,632.54,32,0,,,,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,431,56272,765.92,416,15,2,2,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,12,726,1652.89,11,1,,,,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,319,17756,1796.58,313,6,2,2,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,118,18844,626.19,114,4,1,1,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,381,16181,2354.61,374,7,9,9,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,240,12122,1979.87,232,8,11,10,1,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,85,13252,641.41,83,2,1,1,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,10944,583081,1876.93,10607,337,343,336,7,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,904,30983,2917.73,873,31,4,4,0,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,2964,168110,1763.13,2826,138,53,52,1,124469,5763976,2159.43,2376,2168,9911,1303345,2177091,64,1378,Colorado Department of Public Health and Environment,"Data through November 5, 2020",0.638492791357976,3.43119645764386
