OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,252,6824,3692.85,253,-1,4,4,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,127,2229,5697.62,127,0,2,2,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,88,1825,4821.92,88,0,5,4,1,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,147,5059,2905.71,146,1,,,,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2206,56272,3920.24,2193,13,28,29,-1,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,28,726,3856.75,27,1,,,,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,1042,17756,5868.44,1025,17,3,3,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,382,18844,2027.17,379,3,4,4,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,920,16181,5685.68,912,8,23,22,1,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,994,12122,8199.97,992,2,20,20,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,538,13252,4059.76,535,3,19,19,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,29295,583081,5024.17,29109,186,609,606,3,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2114,30983,6823.1,2099,15,5,5,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,13103,168110,7794.3,12991,112,302,300,2,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,14512,327164,4435.7,14423,89,169,167,2,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,47167,729239,6467.98,46857,310,664,658,6,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,2092,42765,4891.85,2072,20,30,30,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,3323,55070,6034.14,3268,55,15,15,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,391,8174,4783.46,389,2,,,,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,161,3872,4158.06,161,0,2,2,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,2781,70762,3930.08,2762,19,63,63,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,1016,20361,4989.93,1014,2,21,20,1,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,1640,6032,27188.33,1638,2,12,12,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,4617,47645,9690.42,4577,40,18,17,1,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.410131013649561,3.08744487725261
25,Huerfano County,08055,Huerfano,08,HUERFANO,055,276,6854,4026.85,273,3,17,17,0,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.421501116506988,3.86938754513048
26,Delta County,08029,Delta,08,DELTA,029,1569,31173,5033.2,1560,9,25,23,2,330859,5763976,5740.12,4750,3901,18502,2126572,4368131,64,3022,Colorado Department of Public Health and Environment,"Data through December 29, 2020",0.308746291500029,2.74902209908906
