OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,228,6824,3341.15,224,4,4,3,1,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,113,2229,5069.54,112,1,2,2,0,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,69,1825,3780.82,69,0,1,0,1,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,85,5059,1680.17,78,7,,,,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,1499,56272,2663.85,1412,87,5,5,0,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,19,726,2617.08,19,0,,,,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,556,17756,3131.34,530,26,2,2,0,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,258,18844,1369.14,240,18,4,4,0,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,653,16181,4035.6,631,22,14,13,1,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,695,12122,5733.38,672,23,14,13,1,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,331,13252,2497.74,324,7,11,10,1,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,21922,583081,3759.68,21476,446,490,477,13,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,1621,30983,5231.9,1582,39,4,4,0,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,9335,168110,5552.91,9048,287,149,140,9,247209,5763976,4288.86,3320,2716,14579,1797377,3343095,64,2336,Colorado Department of Public Health and Environment,"Data through December 2, 2020",0.638492791357976,3.43119645764386
