OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,251,6824,3678.19,251,0,4,4,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,125,2229,5607.9,124,1,2,2,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,87,1825,4767.12,86,1,4,4,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,146,5059,2885.95,146,0,,,,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,2176,56272,3866.93,2158,18,28,27,1,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,29,726,3994.49,29,0,,,,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,925,17756,5209.51,924,1,3,3,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,369,18844,1958.18,368,1,4,4,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,907,16181,5605.34,907,0,22,22,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,969,12122,7993.73,965,4,20,20,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,525,13252,3961.67,522,3,19,19,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,28695,583081,4921.27,28559,136,595,594,1,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,2073,30983,6690.77,2065,8,5,5,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,12854,168110,7646.18,12827,27,288,287,1,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,14222,327164,4347.06,14125,97,163,163,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,46455,729239,6370.34,46258,197,653,653,0,323619,5763976,5614.51,4592,3605,17860,2102272,4274788,64,2959,Colorado Department of Public Health and Environment,"Data through December 25, 2020",0.0421858562244779,2.74534829005677
