OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,198,6824,2901.52,195,3,2,2,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,96,2229,4306.86,95,1,1,1,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,49,1825,2684.93,46,3,,,,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,55,5059,1087.17,55,0,,,,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,791,56272,1405.67,753,38,3,3,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,19,726,2617.08,19,0,,,,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,421,17756,2371.03,420,1,2,2,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,199,18844,1056.04,192,7,3,3,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,510,16181,3151.84,500,10,12,11,1,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,450,12122,3712.26,436,14,12,11,1,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,210,13252,1584.67,202,8,2,2,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,17333,583081,2972.66,16811,522,412,408,4,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,1287,30983,4153.89,1242,45,4,4,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,6450,168110,3836.77,6110,340,80,80,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,9731,327164,2974.35,9503,228,111,111,0,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,32087,729239,4400.07,31073,1014,502,494,8,194679,5763976,3377.51,2787,2355,12424,1589395,2807638,64,1906,Colorado Department of Public Health and Environment,"Data through November 20, 2020",0.0421858562244779,2.74534829005677
