OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,168,6824,2461.9,165,3,2,2,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,60,2229,2691.79,59,1,1,1,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,16,1825,876.71,16,0,,,,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,32,5059,632.54,32,0,,,,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,472,56272,838.78,454,18,2,2,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,12,726,1652.89,12,0,,,,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,324,17756,1824.74,323,1,2,2,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,125,18844,663.34,122,3,1,1,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,393,16181,2428.77,389,4,9,9,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,265,12122,2186.11,251,14,11,11,0,130984,5763976,2272.46,2394,2168,10017,1334323,2245385,64,1408,Colorado Department of Public Health and Environment,"Data through November 7, 2020",0.436578121041293,2.65950781753648
