OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,209,6824,3062.72,203,6,2,2,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,106,2229,4755.5,102,4,1,1,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,56,1825,3068.49,55,1,,,,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,67,5059,1324.37,59,8,,,,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,1209,56272,2148.49,1125,84,3,3,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,20,726,2754.82,20,0,,,,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,458,17756,2579.41,447,11,2,2,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,214,18844,1135.64,208,6,4,4,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,575,16181,3553.55,542,33,13,12,1,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,561,12122,4627.95,546,15,12,12,0,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,264,13252,1992.15,249,15,3,2,1,216683,5763976,3759.26,2957,2521,13248,1689657,3046149,64,2117,Colorado Department of Public Health and Environment,"Data through November 25, 2020",1.30950090392707,5.03264724477475
