OBJECTID,FULL_,GEOID,LABEL,STAETFP,COUNTY,COUNTYFP,County_Pos_Cases,County_Population,County_Rate_Per_100_000,County_Pos_Cases_Yesterday,County_Pos_Cases_Change,County_Deaths,County_Deaths_Yesterday,County_Deaths_Change,State_Pos_Cases,State_Population,State_Rate_Per_100000,State_Deaths,State_CDC_Deaths,State_Number_Hospitalizations,State_Number_Tested,State_Test_Encounters,State_Number_of_Counties_Pos,State_Number_of_Outbreaks,Data_Source,Date_Data_Last_Updated,Shape__Area,Shape__Length
1,Saguache County,08109,Saguache,08,SAGUACHE,109,195,6824,2857.56,195,0,2,2,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.84314903059385,4.39184364534676
2,Sedgwick County,08115,Sedgwick,08,SEDGWICK,115,95,2229,4262,91,4,1,1,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.152011070952994,1.7075458304623
3,Cheyenne County,08017,Cheyenne,08,CHEYENNE,017,46,1825,2520.55,41,5,,,,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.478627830943196,3.11127071445578
4,Custer County,08027,Custer,08,CUSTER,027,55,5059,1087.17,54,1,,,,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.196859248573446,2.36450252969444
5,La Plata County,08067,La Plata,08,LA PLATA,067,753,56272,1338.14,710,43,3,3,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.447277846552652,3.02281991599123
6,San Juan County,08111,San Juan,08,SAN JUAN,111,19,726,2617.08,19,0,,,,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.102833675325428,1.71664098503411
7,Pitkin County,08097,Pitkin,08,PITKIN,097,420,17756,2365.4,413,7,2,2,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.262895469540581,2.99758337931076
8,Park County,08093,Park,08,PARK,093,192,18844,1018.89,186,6,3,3,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.596376486070085,3.79219717353281
9,Alamosa County,08003,Alamosa,08,ALAMOSA,003,500,16181,3090.04,488,12,11,11,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.19106400063788,1.83562564586585
10,Prowers County,08099,Prowers,08,PROWERS,099,436,12122,3596.77,410,26,11,11,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.436578121041293,2.65950781753648
11,Moffat County,08081,Moffat,08,MOFFAT,081,202,13252,1524.3,192,10,2,2,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",1.30950090392707,5.03264724477475
12,Jefferson County,08059,Jefferson,08,JEFFERSON,059,16811,583081,2883.13,16299,512,408,404,4,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.210187679847877,2.86344185299337
13,Summit County,08117,Summit,08,SUMMIT,117,1242,30983,4008.65,1227,15,4,4,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.168272135535972,2.59953699733241
14,Pueblo County,08101,Pueblo,08,PUEBLO,101,6110,168110,3634.53,5736,374,80,80,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.638492791357976,3.43119645764386
15,Boulder County,08013,Boulder,08,BOULDER,013,9503,327164,2904.66,9231,272,111,111,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.202534731038213,2.38337519766668
16,Denver County,08031,Denver,08,DENVER,031,31073,729239,4261.02,30321,752,494,492,2,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.0421858562244779,2.74534829005677
17,Montrose County,08085,Montrose,08,MONTROSE,085,734,42765,1716.36,714,20,15,15,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.599092173290956,4.59010271530844
18,Eagle County,08037,Eagle,08,EAGLE,037,2012,55070,3653.53,1987,25,11,11,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.459671486366005,3.15805055528872
19,San Miguel County,08113,San Miguel,08,SAN MIGUEL,113,174,8174,2128.7,173,1,,,,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.34238906379619,3.44955895760726
20,Costilla County,08023,Costilla,08,COSTILLA,023,68,3872,1756.2,63,5,1,1,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.323925261744535,2.63276788664489
21,Broomfield County,08014,Broomfield,08,BROOMFIELD,014,1704,70762,2408.07,1656,48,48,48,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.00915797640027449,1.17463684380326
22,Chaffee County,08015,Chaffee,08,CHAFFEE,015,539,20361,2647.22,518,21,21,21,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.272389218158423,3.12582249110702
23,Crowley County,08025,Crowley,08,CROWLEY,025,928,6032,15384.62,796,132,1,1,0,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.213559245320994,1.95538842532836
24,Fremont County,08043,Fremont,08,FREMONT,043,1975,47645,4145.24,1875,100,3,2,1,188566,5763976,3271.46,2745,2355,12166,1563738,2752718,64,1873,Colorado Department of Public Health and Environment,"Data through November 19, 2020",0.410131013649561,3.08744487725261
