description,attribute,metric,value
State Data,Statewide,Cases,391699
State Data,Statewide,Hospitalizations,21713
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2375776
State Data,Statewide,Test Encounters,5342864
State Data,Statewide,Deaths Among Cases,5569
State Data,Statewide,Deaths Due to COVID-19,4892
State Data,Statewide,Outbreaks,3483
State Data,Statewide,Rate Per 100000,6795.64
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,45363
Colorado Case Counts by County,Alamosa County,Cases,1142
Colorado Case Counts by County,Arapahoe County,Cases,44513
Colorado Case Counts by County,Archuleta County,Cases,601
Colorado Case Counts by County,Baca County,Cases,264
Colorado Case Counts by County,Bent County,Cases,1286
Colorado Case Counts by County,Boulder County,Cases,17035
Colorado Case Counts by County,Broomfield County,Cases,3373
Colorado Case Counts by County,Chaffee County,Cases,1290
Colorado Case Counts by County,Cheyenne County,Cases,117
Colorado Case Counts by County,Clear Creek County,Cases,342
Colorado Case Counts by County,Conejos County,Cases,399
Colorado Case Counts by County,Costilla County,Cases,178
Colorado Case Counts by County,Crowley County,Cases,1766
Colorado Case Counts by County,Custer County,Cases,159
Colorado Case Counts by County,Delta County,Cases,2297
Colorado Case Counts by County,Denver County,Cases,55170
Colorado Case Counts by County,Dolores County,Cases,62
Colorado Case Counts by County,Douglas County,Cases,18666
Colorado Case Counts by County,Eagle County,Cases,4311
Colorado Case Counts by County,El Paso County,Cases,47327
Colorado Case Counts by County,Elbert County,Cases,1138
Colorado Case Counts by County,Fremont County,Cases,5119
Colorado Case Counts by County,Garfield County,Cases,4763
Colorado Case Counts by County,Gilpin County,Cases,147
Colorado Case Counts by County,Grand County,Cases,924
Colorado Case Counts by County,Gunnison County,Cases,1034
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,291
Colorado Case Counts by County,International,Cases,38
Colorado Case Counts by County,Jackson County,Cases,45
Colorado Case Counts by County,Jefferson County,Cases,34228
Colorado Case Counts by County,Kiowa County,Cases,88
Colorado Case Counts by County,Kit Carson County,Cases,501
Colorado Case Counts by County,La Plata County,Cases,2673
Colorado Case Counts by County,Lake County,Cases,502
Colorado Case Counts by County,Larimer County,Cases,17834
Colorado Case Counts by County,Las Animas County,Cases,907
Colorado Case Counts by County,Lincoln County,Cases,889
Colorado Case Counts by County,Logan County,Cases,3610
Colorado Case Counts by County,Mesa County,Cases,11822
Colorado Case Counts by County,Mineral County,Cases,57
Colorado Case Counts by County,Moffat County,Cases,617
Colorado Case Counts by County,Montezuma County,Cases,1616
