description,attribute,metric,value
State Data,Statewide,Cases,334097
State Data,Statewide,Hospitalizations,18598
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2135590
State Data,Statewide,Test Encounters,4406667
State Data,Statewide,Deaths Among Cases,4814
State Data,Statewide,Deaths Due to COVID-19,3907
State Data,Statewide,Outbreaks,3039
State Data,Statewide,Rate Per 100000,5796.29
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,39917
Colorado Case Counts by County,Alamosa County,Cases,935
Colorado Case Counts by County,Arapahoe County,Cases,37961
Colorado Case Counts by County,Archuleta County,Cases,485
Colorado Case Counts by County,Baca County,Cases,189
Colorado Case Counts by County,Bent County,Cases,1037
Colorado Case Counts by County,Boulder County,Cases,14624
Colorado Case Counts by County,Broomfield County,Cases,2804
Colorado Case Counts by County,Chaffee County,Cases,1020
Colorado Case Counts by County,Cheyenne County,Cases,89
Colorado Case Counts by County,Clear Creek County,Cases,279
Colorado Case Counts by County,Conejos County,Cases,315
Colorado Case Counts by County,Costilla County,Cases,161
Colorado Case Counts by County,Crowley County,Cases,1647
Colorado Case Counts by County,Custer County,Cases,148
Colorado Case Counts by County,Delta County,Cases,1580
Colorado Case Counts by County,Denver County,Cases,47645
Colorado Case Counts by County,Dolores County,Cases,52
Colorado Case Counts by County,Douglas County,Cases,15646
Colorado Case Counts by County,Eagle County,Cases,3374
Colorado Case Counts by County,El Paso County,Cases,41222
Colorado Case Counts by County,Elbert County,Cases,987
Colorado Case Counts by County,Fremont County,Cases,4662
Colorado Case Counts by County,Garfield County,Cases,3875
Colorado Case Counts by County,Gilpin County,Cases,125
Colorado Case Counts by County,Grand County,Cases,660
Colorado Case Counts by County,Gunnison County,Cases,696
Colorado Case Counts by County,Hinsdale County,Cases,13
Colorado Case Counts by County,Huerfano County,Cases,276
Colorado Case Counts by County,International,Cases,27
Colorado Case Counts by County,Jackson County,Cases,33
Colorado Case Counts by County,Jefferson County,Cases,29565
Colorado Case Counts by County,Kiowa County,Cases,75
Colorado Case Counts by County,Kit Carson County,Cases,436
Colorado Case Counts by County,La Plata County,Cases,2226
Colorado Case Counts by County,Lake County,Cases,426
Colorado Case Counts by County,Larimer County,Cases,15099
Colorado Case Counts by County,Las Animas County,Cases,506
Colorado Case Counts by County,Lincoln County,Cases,795
Colorado Case Counts by County,Logan County,Cases,3238
Colorado Case Counts by County,Mesa County,Cases,9055
Colorado Case Counts by County,Mineral County,Cases,42
Colorado Case Counts by County,Moffat County,Cases,541
Colorado Case Counts by County,Montezuma County,Cases,1231
Colorado Case Counts by County,Montrose County,Cases,2114
Colorado Case Counts by County,Morgan County,Cases,2119
Colorado Case Counts by County,Otero County,Cases,1619
Colorado Case Counts by County,Ouray County,Cases,154
Colorado Case Counts by County,Park County,Cases,385
Colorado Case Counts by County,Phillips County,Cases,278
Colorado Case Counts by County,Pitkin County,Cases,1047
Colorado Case Counts by County,Prowers County,Cases,1004
Colorado Case Counts by County,Pueblo County,Cases,13218
Colorado Case Counts by County,Rio Blanco County,Cases,267
Colorado Case Counts by County,Rio Grande County,Cases,384
Colorado Case Counts by County,Routt County,Cases,1042
Colorado Case Counts by County,Saguache County,Cases,255
Colorado Case Counts by County,San Juan County,Cases,27
Colorado Case Counts by County,San Miguel County,Cases,394
Colorado Case Counts by County,Sedgwick County,Cases,126
Colorado Case Counts by County,Summit County,Cases,2134
Colorado Case Counts by County,Teller County,Cases,990
Colorado Case Counts by County,Washington County,Cases,347
Colorado Case Counts by County,Weld County,Cases,19925
Colorado Case Counts by County,Yuma County,Cases,549
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.88
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.76
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.6
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.1
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.41
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.25
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.79
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.65
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.51
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.1
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.64
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.93
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.62
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.4
