description,attribute,metric,value
State Data,Statewide,Cases,30893
State Data,Statewide,Hospitalizations,5366
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,288079
State Data,Statewide,Deaths Among Cases,1665
State Data,Statewide,Deaths Due to COVID-19,1455
State Data,Statewide,Outbreaks,333
State Data,Statewide,Rate Per 100000,542.53
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3941
Colorado Case Counts by County,Alamosa County,Cases,175
Colorado Case Counts by County,Arapahoe County,Cases,4993
Colorado Case Counts by County,Archuleta County,Cases,9
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,4
Colorado Case Counts by County,Boulder County,Cases,1282
Colorado Case Counts by County,Broomfield County,Cases,282
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,18
Colorado Case Counts by County,Conejos County,Cases,12
Colorado Case Counts by County,Costilla County,Cases,18
Colorado Case Counts by County,Crowley County,Cases,69
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,80
Colorado Case Counts by County,Denver County,Cases,6700
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,869
Colorado Case Counts by County,Eagle County,Cases,660
Colorado Case Counts by County,El Paso County,Cases,2139
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,31
Colorado Case Counts by County,Garfield County,Cases,236
Colorado Case Counts by County,Gilpin County,Cases,6
Colorado Case Counts by County,Grand County,Cases,18
Colorado Case Counts by County,Gunnison County,Cases,184
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,4
Colorado Case Counts by County,International,Cases,16
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2555
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,31
Colorado Case Counts by County,La Plata County,Cases,88
Colorado Case Counts by County,Lake County,Cases,48
Colorado Case Counts by County,Larimer County,Cases,683
Colorado Case Counts by County,Las Animas County,Cases,7
Colorado Case Counts by County,Lincoln County,Cases,4
Colorado Case Counts by County,Logan County,Cases,635
Colorado Case Counts by County,Mesa County,Cases,85
Colorado Case Counts by County,Mineral County,Cases,3
Colorado Case Counts by County,Moffat County,Cases,9
Colorado Case Counts by County,Montezuma County,Cases,68
Colorado Case Counts by County,Montrose County,Cases,201
Colorado Case Counts by County,Morgan County,Cases,649
Colorado Case Counts by County,Otero County,Cases,22
Colorado Case Counts by County,Ouray County,Cases,10
Colorado Case Counts by County,Park County,Cases,26
Colorado Case Counts by County,Phillips County,Cases,15
Colorado Case Counts by County,Pitkin County,Cases,85
Colorado Case Counts by County,Prowers County,Cases,16
Colorado Case Counts by County,Pueblo County,Cases,358
Colorado Case Counts by County,Rio Blanco County,Cases,2
Colorado Case Counts by County,Rio Grande County,Cases,66
Colorado Case Counts by County,Routt County,Cases,67
Colorado Case Counts by County,Saguache County,Cases,99
Colorado Case Counts by County,San Juan County,Cases,1
Colorado Case Counts by County,San Miguel County,Cases,32
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,264
Colorado Case Counts by County,Teller County,Cases,40
Colorado Case Counts by County,Washington County,Cases,44
Colorado Case Counts by County,Weld County,Cases,2730
Colorado Case Counts by County,Yuma County,Cases,50
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.47
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,5.32
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,17.53
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.4
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.82
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,15.51
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,10.76
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,6.77
COVID-19 in Colorado by Age Group,80+,Percent of Cases,7.3
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.12
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.18
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.54
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.66
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.64
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.37
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.67
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.3
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.63
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
