description,attribute,metric,value
State Data,Statewide,Cases,2627
State Data,Statewide,Hospitalizations,414
State Data,Statewide,Counties,47
State Data,Statewide,People Tested,15364
State Data,Statewide,Deaths,51
State Data,Statewide,Outbreaks,14
State Data,Statewide,Rate Per 100000,46.13
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,Outbreaks are investigated at residential and non-hospital heathcare facilities.,NA
State Data,Note,"The state rate per 100,000 includes all cases (including cases who have not yet been assigned to a county).",NA
Case Counts by County,Adams County,Cases,152
Case Counts by County,Adams County,Rate Per 100000,29.7180887358668
Case Counts by County,Alamosa County,Cases,1
Case Counts by County,Alamosa County,Rate Per 100000,NA
Case Counts by County,Arapahoe County,Cases,288
Case Counts by County,Arapahoe County,Rate Per 100000,44.21640244295624
Case Counts by County,Archuleta County,Cases,1
Case Counts by County,Archuleta County,Rate Per 100000,NA
Case Counts by County,Baca County,Cases,1
Case Counts by County,Baca County,Rate Per 100000,NA
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,100
Case Counts by County,Boulder County,Rate Per 100000,30.724231586968006
Case Counts by County,Broomfield County,Cases,18
Case Counts by County,Broomfield County,Rate Per 100000,25.91680704937152
Case Counts by County,Chaffee County,Cases,15
Case Counts by County,Chaffee County,Rate Per 100000,74.89514679448772
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,3
Case Counts by County,Clear Creek County,Rate Per 100000,NA
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,1
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,0
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,1
Case Counts by County,Delta County,Rate Per 100000,NA
Case Counts by County,Denver County,Cases,465
Case Counts by County,Denver County,Rate Per 100000,64.78154687188719
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,119
Case Counts by County,Douglas County,Rate Per 100000,34.709866352430566
Case Counts by County,Eagle County,Cases,213
Case Counts by County,Eagle County,Rate Per 100000,388.2397973133077
Case Counts by County,El Paso County,Cases,245
Case Counts by County,El Paso County,Rate Per 100000,34.29475290280587
Case Counts by County,Elbert County,Cases,4
Case Counts by County,Elbert County,Rate Per 100000,NA
Case Counts by County,Fremont County,Cases,2
Case Counts by County,Fremont County,Rate Per 100000,NA
Case Counts by County,Garfield County,Cases,31
Case Counts by County,Garfield County,Rate Per 100000,51.83339742839466
Case Counts by County,Gilpin County,Cases,0
Case Counts by County,Gilpin County,Rate Per 100000,NA
Case Counts by County,Grand County,Cases,4
Case Counts by County,Grand County,Rate Per 100000,NA
Case Counts by County,Grand Total County,Cases,2627
Case Counts by County,Grand Total County,Rate Per 100000,NA
Case Counts by County,Gunnison County,Cases,80
Case Counts by County,Gunnison County,Rate Per 100000,465.84755138880803
Case Counts by County,Hinsdale County,Cases,1
Case Counts by County,Hinsdale County,Rate Per 100000,NA
Case Counts by County,Huerfano County,Cases,1
Case Counts by County,Huerfano County,Rate Per 100000,NA
Case Counts by County,Jackson County,Cases,0
Case Counts by County,Jackson County,Rate Per 100000,NA
Case Counts by County,Jefferson County,Cases,253
Case Counts by County,Jefferson County,Rate Per 100000,43.65900419506084
Case Counts by County,Kiowa County,Cases,0
Case Counts by County,Kiowa County,Rate Per 100000,NA
Case Counts by County,Kit Carson County,Cases,1
Case Counts by County,Kit Carson County,Rate Per 100000,NA
Case Counts by County,La Plata County,Cases,21
Case Counts by County,La Plata County,Rate Per 100000,37.23206212435509
Case Counts by County,Lake County,Cases,0
Case Counts by County,Lake County,Rate Per 100000,NA
Case Counts by County,Larimer County,Cases,92
Case Counts by County,Larimer County,Rate Per 100000,26.258555436948072
Case Counts by County,Las Animas County,Cases,0
Case Counts by County,Las Animas County,Rate Per 100000,NA
Case Counts by County,Lincoln County,Cases,1
Case Counts by County,Lincoln County,Rate Per 100000,NA
Case Counts by County,Logan County,Cases,5
Case Counts by County,Logan County,Rate Per 100000,22.87910679967054
Case Counts by County,Mesa County,Cases,12
Case Counts by County,Mesa County,Rate Per 100000,7.810974419058779
Case Counts by County,Mineral County,Cases,1
Case Counts by County,Mineral County,Rate Per 100000,NA
Case Counts by County,Moffat County,Cases,4
Case Counts by County,Moffat County,Rate Per 100000,NA
Case Counts by County,Montezuma County,Cases,1
Case Counts by County,Montezuma County,Rate Per 100000,NA
