description,attribute,metric,value
State Data,Statewide,Cases,78461
State Data,Statewide,Hospitalizations,7893
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1017219
State Data,Statewide,Test Encounters,1560179
State Data,Statewide,Deaths Among Cases,2113
State Data,Statewide,Deaths Due to COVID-19,1998
State Data,Statewide,Outbreaks,864
State Data,Statewide,Rate Per 100000,1361.23
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,10722
Colorado Case Counts by County,Alamosa County,Cases,265
Colorado Case Counts by County,Arapahoe County,Cases,10326
Colorado Case Counts by County,Archuleta County,Cases,58
Colorado Case Counts by County,Baca County,Cases,19
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,4782
Colorado Case Counts by County,Broomfield County,Cases,739
Colorado Case Counts by County,Chaffee County,Cases,356
Colorado Case Counts by County,Cheyenne County,Cases,14
Colorado Case Counts by County,Clear Creek County,Cases,58
Colorado Case Counts by County,Conejos County,Cases,40
Colorado Case Counts by County,Costilla County,Cases,34
Colorado Case Counts by County,Crowley County,Cases,76
Colorado Case Counts by County,Custer County,Cases,18
Colorado Case Counts by County,Delta County,Cases,193
Colorado Case Counts by County,Denver County,Cases,14821
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,3015
Colorado Case Counts by County,Eagle County,Cases,1309
Colorado Case Counts by County,El Paso County,Cases,7706
Colorado Case Counts by County,Elbert County,Cases,173
Colorado Case Counts by County,Fremont County,Cases,204
Colorado Case Counts by County,Garfield County,Cases,1013
Colorado Case Counts by County,Gilpin County,Cases,20
Colorado Case Counts by County,Grand County,Cases,117
Colorado Case Counts by County,Gunnison County,Cases,297
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,26
Colorado Case Counts by County,International,Cases,24
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,6573
Colorado Case Counts by County,Kiowa County,Cases,1
Colorado Case Counts by County,Kit Carson County,Cases,98
Colorado Case Counts by County,La Plata County,Cases,295
Colorado Case Counts by County,Lake County,Cases,105
Colorado Case Counts by County,Larimer County,Cases,3111
Colorado Case Counts by County,Las Animas County,Cases,28
Colorado Case Counts by County,Lincoln County,Cases,24
Colorado Case Counts by County,Logan County,Cases,1008
Colorado Case Counts by County,Mesa County,Cases,798
Colorado Case Counts by County,Mineral County,Cases,20
Colorado Case Counts by County,Moffat County,Cases,46
Colorado Case Counts by County,Montezuma County,Cases,163
Colorado Case Counts by County,Montrose County,Cases,400
Colorado Case Counts by County,Morgan County,Cases,782
Colorado Case Counts by County,Otero County,Cases,110
Colorado Case Counts by County,Ouray County,Cases,32
Colorado Case Counts by County,Park County,Cases,64
Colorado Case Counts by County,Phillips County,Cases,33
Colorado Case Counts by County,Pitkin County,Cases,239
Colorado Case Counts by County,Prowers County,Cases,99
Colorado Case Counts by County,Pueblo County,Cases,1370
Colorado Case Counts by County,Rio Blanco County,Cases,25
Colorado Case Counts by County,Rio Grande County,Cases,103
Colorado Case Counts by County,Routt County,Cases,172
Colorado Case Counts by County,Saguache County,Cases,116
Colorado Case Counts by County,San Juan County,Cases,6
Colorado Case Counts by County,San Miguel County,Cases,97
Colorado Case Counts by County,Sedgwick County,Cases,15
Colorado Case Counts by County,Summit County,Cases,517
Colorado Case Counts by County,Teller County,Cases,184
Colorado Case Counts by County,Washington County,Cases,73
Colorado Case Counts by County,Weld County,Cases,5151
Colorado Case Counts by County,Yuma County,Cases,152
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.62
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.54
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.4
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.4
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.4
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.38
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.42
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.72
COVID-19 in Colorado by Age Group,80+,Percent of Cases,4.06
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.08
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.19
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.76
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.85
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.89
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.86
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.4
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.43
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,52.63
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.9
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,3.97
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,36.96
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.38
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.38
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,38.29
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.75
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,15.8
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.66
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.12
